,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,10654150,1620176668,-0.0014
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.023699999,8029896,1221106343,0.0224
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,7374659,1121464448,-0.0159
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.015800001,5340350,812107063,0.0176
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0121,4098483,623256339,-0.0092
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012,4053254,616378365,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0111,3752674,570669162,-0.0185
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,3117997,474153826,0.0248
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0084,2834253,431004874,-0.0229
9,2025-11-30,MFS Series Trust IV-MFS Mid Cap Growth Fund,0.0068,2315677,352145018,0.088999994
