,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Blackrock Inc.,0.0951,120994474,9482337259,0.0097
1,2025-12-31,Vanguard Group Inc,0.0949,120709530,9460006197,0.0153
2,2025-12-31,Capital World Investors,0.053200003,67662911,5302742520,-0.0105
3,2025-12-31,Dodge & Cox Inc.,0.049099997,62509988,4898907931,-0.1458
4,2025-12-31,State Street Corporation,0.0473,60183743,4716600104,0.0211
5,2025-12-31,"FMR, LLC",0.0322,41017981,3214579283,-0.0535
6,2025-12-31,JPMORGAN CHASE & CO,0.024500001,31202668,2445353176,-0.5577
7,2025-12-31,"Geode Capital Management, LLC",0.0228,29040271,2275886118,0.0018000001
8,2025-12-31,Capital International Investors,0.0217,27592356,2162413015,0.0337
9,2025-12-31,Invesco Ltd.,0.0189,24019141,1882380146,-0.0113
