period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,94961579120,92186400000,97791000000,13,94588000000,0.0039
+1q,99506706100,97233000000,104000028170,13,98915000000,0.006
0y,405434534890,396139000000,428941000000,23,402067000000,0.0084
+1y,423744201290,408380554510,446080000000,20,405434534890,0.0452
