period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2003403240,1931600000,2035000000,17,1866059000,0.0736
+1q,2187587260,2140834580,2211000000,17,2049592000,0.0673
0y,8567461139,8461000000,8675985000,19,8092571000,0.0587
+1y,8959465760,8831823150,9120483000,19,8567461139,0.0458
