,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,484078000.0,368799000.0,152015000.0,108420000.0,-62693000.0,
Repurchase Of Capital Stock,-500000000.0,0.0,0.0,-40700000.0,0.0,
Capital Expenditure,-56989000.0,-54150000.0,-60932000.0,-48192000.0,-53907000.0,
End Cash Position,1676808000.0,1552804000.0,1264893000.0,1805320000.0,1844877000.0,
Beginning Cash Position,1552804000.0,1264893000.0,1805320000.0,1844877000.0,396766000.0,
Effect Of Exchange Rate Changes,-573000.0,-2303000.0,22241000.0,251000.0,227000.0,
Changes In Cash,124577000.0,290214000.0,-562668000.0,-39808000.0,1447884000.0,
Financing Cash Flow,-344523000.0,-73878000.0,-84235000.0,-122234000.0,-453228000.0,
Cash Flow From Continuing Financing Activities,-344523000.0,-73878000.0,-84235000.0,-122234000.0,-453228000.0,
Net Other Financing Charges,-5159000.0,-2716000.0,-13662000.0,-10173000.0,-3828000.0,
Cash Dividends Paid,-69826000.0,-71162000.0,-70620000.0,-71399000.0,-70750000.0,
Common Stock Dividend Paid,-69826000.0,-71162000.0,-70620000.0,-71399000.0,-70750000.0,
Net Common Stock Issuance,-500000000.0,0.0,0.0,-40700000.0,0.0,
Common Stock Payments,-500000000.0,0.0,0.0,-40700000.0,0.0,
Net Issuance Payments Of Debt,230462000.0,0.0,47000.0,38000.0,-378650000.0,
Net Short Term Debt Issuance,-724000.0,0.0,47000.0,38000.0,-378650000.0,
Investing Cash Flow,-71967000.0,-58857000.0,-691380000.0,-74186000.0,1909898000.0,
Cash From Discontinued Investing Activities,0.0,0.0,-9796000.0,0.0,2000000000.0,
Cash Flow From Continuing Investing Activities,-71967000.0,-58857000.0,-681584000.0,-74186000.0,-90102000.0,
Net Other Investing Changes,-14902000.0,7000.0,6347000.0,-511000.0,-4738000.0,
Net Business Purchase And Sale,-76000.0,-4714000.0,-626999000.0,-25483000.0,-31457000.0,
Sale Of Business,0.0,0.0,2194000.0,3804000.0,1158000.0,
Purchase Of Business,-76000.0,-4714000.0,-629193000.0,-29287000.0,-32615000.0,
Net PPE Purchase And Sale,-56989000.0,-54150000.0,-60932000.0,-48192000.0,-53907000.0,
Purchase Of PPE,-56989000.0,-54150000.0,-60932000.0,-48192000.0,-53907000.0,
Operating Cash Flow,541067000.0,422949000.0,212947000.0,156612000.0,-8786000.0,
Cash From Discontinued Operating Activities,-2879000.0,-1296000.0,607000.0,-862000.0,-447738000.0,
Cash Flow From Continuing Operating Activities,543946000.0,424245000.0,212340000.0,157474000.0,438952000.0,
Change In Working Capital,203490000.0,22951000.0,-153385000.0,-192138000.0,149497000.0,
Change In Payables And Accrued Expense,64858000.0,23346000.0,-81054000.0,-125804000.0,153235000.0,
Change In Accrued Expense,8133000.0,25189000.0,-4386000.0,-119975000.0,66994000.0,
Change In Payable,56725000.0,-1843000.0,-76668000.0,-5829000.0,86241000.0,
Change In Account Payable,10666000.0,-18824000.0,11037000.0,-18522000.0,69625000.0,
Change In Tax Payable,46059000.0,16981000.0,-87705000.0,12693000.0,16616000.0,
Change In Income Tax Payable,46059000.0,16981000.0,-87705000.0,12693000.0,16616000.0,
Change In Prepaid Assets,-2946000.0,-11494000.0,13399000.0,-11582000.0,-7158000.0,
Change In Inventory,58357000.0,-17999000.0,-28291000.0,-49277000.0,41354000.0,
Change In Receivables,83221000.0,29098000.0,-57439000.0,-5475000.0,-37934000.0,
Changes In Account Receivables,83221000.0,29098000.0,-57439000.0,-5475000.0,-37934000.0,
Other Non Cash Items,-19307000.0,-5891000.0,-12549000.0,9967000.0,-1147094000.0,
Stock Based Compensation,6376000.0,6728000.0,7003000.0,23874000.0,8062000.0,
Depreciation Amortization Depletion,99315000.0,98461000.0,94383000.0,87418000.0,86663000.0,
Depreciation And Amortization,99315000.0,98461000.0,94383000.0,87418000.0,86663000.0,
Amortization Cash Flow,54588000.0,,,48749000.0,47424000.0,45118000.0
Amortization Of Intangibles,54588000.0,,,48749000.0,47424000.0,45118000.0
Depreciation,44727000.0,,,38669000.0,39239000.0,35683000.0
Operating Gains Losses,-7623000.0,0.0,-2176000.0,-2468000.0,-9831000.0,
Gain Loss On Sale Of Business,0.0,0.0,-2176000.0,-2468000.0,115000.0,
Net Income From Continuing Operations,282075000.0,301996000.0,279064000.0,230821000.0,1435983000.0,
