,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.032,4318599,888897240,0.0013
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0257,3458506,711864296,0.0222
2,2025-12-31,JPMorgan Trust II-JPMorgan Equity Income Fund,0.0251,3381413,695996243,-0.0379
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,2985385,614481800,-0.015800001
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,1764918,363273075,-0.009
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,1745452,359266388,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,1609068,331194469,-0.0185
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0094,1262215,259801715,0.025999999
8,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor Fund,0.009,1210308,249117697,-0.1354
9,2025-12-31,College Retirement Equities Fd.-College Retirement Equities Fd. - Tota,0.0081,1097426,225883195,0.1294
