,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,935465.993137,121480157.439659,0.0,0.0,
Tax Rate For Calcs,0.201435,0.203213,0.16,0.168,
Normalized EBITDA,1858957000.0,1628231000.0,1559350000.0,1602319000.0,
Total Unusual Items,4644000.0,597798000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,4644000.0,597798000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1097429000.0,1399968000.0,943864000.0,989912000.0,
Reconciled Depreciation,379577000.0,337842000.0,305046000.0,295660000.0,
Reconciled Cost Of Revenue,4874402000.0,4787288000.0,4816932000.0,4939221000.0,
EBITDA,1863601000.0,2226029000.0,1559350000.0,1602319000.0,
EBIT,1484024000.0,1888187000.0,1254304000.0,1306659000.0,
Net Interest Income,-36740000.0,-94013000.0,-117808000.0,-112027000.0,
Interest Expense,109772000.0,131171000.0,131304000.0,116456000.0,
Interest Income,73032000.0,37158000.0,13496000.0,4429000.0,
Normalized Income,1093720465.993137,923650157.439659,943864000.0,989912000.0,
Net Income From Continuing And Discontinued Operation,1093956000.0,2697126000.0,1056828000.0,1065376000.0,
Total Expenses,6719210000.0,6539554000.0,6465136000.0,6564533000.0,
Total Operating Income As Reported,1373361000.0,1206355000.0,1219340000.0,1279641000.0,
Diluted Average Shares,137777000.0,138696000.0,140599000.0,143595000.0,
Basic Average Shares,136935000.0,137735000.0,139848000.0,142681000.0,
Diluted EPS,7.94,19.45,7.52,7.42,
Basic EPS,7.99,19.58,7.56,7.47,
Diluted NI Availto Com Stockholders,1093956000.0,2697126000.0,1056828000.0,1065376000.0,
Net Income Common Stockholders,1093956000.0,2697126000.0,1056828000.0,1065376000.0,
Net Income,1093956000.0,2697126000.0,1056828000.0,1065376000.0,
Net Income Including Noncontrolling Interests,1093956000.0,2697126000.0,1056828000.0,1065376000.0,
Net Income Discontinuous Operations,-3473000.0,1297158000.0,112964000.0,75464000.0,
Net Income Continuous Operations,1097429000.0,1399968000.0,943864000.0,989912000.0,
Tax Provision,276823000.0,357048000.0,179136000.0,200291000.0,
Pretax Income,1374252000.0,1757016000.0,1123000000.0,1190203000.0,
Other Income Expense,37631000.0,644674000.0,21468000.0,22589000.0,
Other Non Operating Income Expenses,32987000.0,46876000.0,21468000.0,22589000.0,
Special Income Charges,4644000.0,597798000.0,0.0,0.0,
Gain On Sale Of Ppe,,,,,0.0
Gain On Sale Of Business,4644000.0,597798000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-36740000.0,-94013000.0,-117808000.0,-112027000.0,
Interest Expense Non Operating,109772000.0,131171000.0,131304000.0,116456000.0,
Interest Income Non Operating,73032000.0,37158000.0,13496000.0,4429000.0,
Operating Income,1373361000.0,1206355000.0,1219340000.0,1279641000.0,
Operating Expense,1844808000.0,1752266000.0,1648204000.0,1625312000.0,
Selling General And Administration,1844808000.0,1752266000.0,1648204000.0,1625312000.0,
Gross Profit,3218169000.0,2958621000.0,2867544000.0,2904953000.0,
Cost Of Revenue,4874402000.0,4787288000.0,4816932000.0,4939221000.0,
Total Revenue,8092571000.0,7745909000.0,7684476000.0,7844174000.0,
Operating Revenue,8092571000.0,7745909000.0,7684476000.0,7844174000.0,
