address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
6920 Seaway Boulevard,Everett,WA,98203,United States,425 446 5000,https://www.fortive.com,Scientific & Technical Instruments,scientific-technical-instruments,Scientific & Technical Instruments,Technology,technology,Technology,"Fortive Corporation designs, develops, manufactures, and markets products, software, and services in the United States, China, and internationally. It operates through Intelligent Operating Solutions and Advanced Healthcare Solutions segments. The Intelligent Operating Solutions segment provides advanced instrumentation, software, and services, including maintenance, repair, measurement and condition monitoring, facility and asset lifecycle software applications, and connected worker safety and compliance solutions for manufacturing, process industries, healthcare, utilities and power, communications and electronics, and other industries. This segment markets its products and services under the ACCRUENT, FLUKE, GORDIAN, INDUSTRIAL SCIENTIFIC, INTELEX, and SERVICECHANNEL brand names. The Advanced Healthcare Solutions segment provides critical workflow solutions comprising instrument sterilization, instrument tracking, biomedical test tools, radiation detection and safety monitoring, and end-to-end clinical productivity software and solutions under the ASP, CENSIS, FLUKE BIOMEDICAL, LANDAUER, and PROVATION brand names. Fortive Corporation was incorporated in 2015 and is headquartered in Everett, Washington.",10000,"[{'maxAge': 1, 'name': 'Mr. Olumide O. Soroye J.D.', 'age': 52, 'title': 'President, CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2105677, 'exercisedValue': 0, 'unexercisedValue': 55085}, {'maxAge': 1, 'name': 'Mr. Mark D. Okerstrom J.D.', 'age': 52, 'title': 'Senior VP & CFO', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher M. Mulhall', 'age': 51, 'title': 'Chief Accounting Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Victor P. Fetter III', 'age': 56, 'title': 'Senior VP & Chief Technology and Business System Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christina  Jones', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter C. Underwood J.D.', 'age': 55, 'title': 'Senior VP & Chief Legal Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 1074642, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amee  Desjourdy', 'age': 52, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Parker  Burke', 'title': 'President of Fluke & Group President of Connected Reliability Group (CRG)', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arul  Elumalai', 'title': 'President of Gordian and Group President of Facilities & Asset Lifecycle (FAL) Group', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chad  Rohrer', 'title': 'President of ASP & Group President of Infection Prevention Group (IPG)', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,1,7,7,3,1775001600,1735603200,[],86400,2,56.71,56.56,56.39,57.11,56.71,56.56,56.39,57.11,0.26,0.46,1773360000,0.1761,0.44,1.001,35.72956,17.808332,662973,662973,3814025,2192790,2192790,56.72,56.79,100,100,18043518976,17264743375,45.504898,62.42,65.63677,23.528076,4.338323,56.4328,52.438816,0.28,0.004937401,USD,False,20203542528,0.13926,286804700,307859190,14083191,14698007,1770940800,1773360000,0.045700002,0.00415,1.08196,3.92,0.0626,317611636,20.592,2.7588387,1767139200,1798675200,1767139200,-0.111,532700000,1.59,3.19008,1327:1000,1751241600,4.858,17.444,0.20252752,0.32693863,0.06,1773360000,EQUITY,56.81,72.0,51.0,62.66667,63.0,2.88235,hold,15,375500000,1.22,1158200064,3306599936,0.539,0.715,4159099904,51.177,12.527,0.03133,0.06396,2641100032,855862528,1083200000,-0.026,0.046,0.63502,0.27847,0.20125,USD,FTV,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Fortive Corporation,REGULAR,[],1775579002,NYQ,finmb_318505463,America/New_York,EDT,-14400000,us_market,False,0.17633978,56.81,Fortive Corporation,True,1467725400000,0.10000229,56.39 - 57.11,NYSE,3814025,11.305103,0.24843706,45.504898 - 62.42,-5.609997,-0.08987499,20.252752,1774569600,1777552200,1777552200,1777552200,1777564800,1777564800,False,1.59,3.19008,2.96533,19.158072,0.37720108,0.006684075,4.3711853,0.08335782,15,0,2.9 - Hold,False,Fortive,
