period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.64421,0.61,0.68,0.85,15,-0.24209999
+1q,0.69174,0.66,0.74,0.58,15,0.1927
0y,2.96533,2.9,3.03,2.71,17,0.0942
+1y,3.19008,3.05,3.37,2.96533,16,0.0758
