,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.012378,0.133,0.132,0.146,0.239898,
Normalized EBITDA,339300000.0,213200000.0,361900000.0,368300000.0,442600000.0,
Total Unusual Items,,,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,191500000.0,117000000.0,166600000.0,171900000.0,208800000.0,
Reconciled Depreciation,111300000.0,53600000.0,137800000.0,134900000.0,134800000.0,
Reconciled Cost Of Revenue,413600000.0,377900000.0,623100000.0,593300000.0,643100000.0,
EBITDA,339300000.0,213200000.0,361900000.0,368300000.0,442600000.0,
EBIT,228000000.0,159600000.0,224100000.0,233400000.0,307800000.0,
Net Interest Income,-31000000.0,-25400000.0,-32100000.0,-32000000.0,-33100000.0,
Interest Expense,,,32100000.0,32000000.0,33100000.0,37000000.0
Normalized Income,191500000.0,117000000.0,166600000.0,171900000.0,208800000.0,
Net Income From Continuing And Discontinued Operation,185700000.0,55000000.0,166600000.0,171900000.0,208800000.0,
Total Expenses,897000000.0,867500000.0,1296600000.0,1240600000.0,1313200000.0,
Total Operating Income As Reported,225500000.0,159600000.0,222200000.0,233600000.0,307100000.0,
Diluted Average Shares,319400000.0,333400000.0,341700000.0,344600000.0,348000000.0,
Basic Average Shares,316400000.0,330800000.0,339600000.0,341100000.0,344500000.0,
Diluted EPS,0.58,0.16,0.49,0.5,0.6,
Basic EPS,0.59,0.17,0.49,0.5,0.61,
Diluted NI Availto Com Stockholders,185700000.0,55000000.0,166600000.0,171900000.0,208800000.0,
Net Income Common Stockholders,185700000.0,55000000.0,166600000.0,171900000.0,208800000.0,
Net Income,185700000.0,55000000.0,166600000.0,171900000.0,208800000.0,
Net Income Including Noncontrolling Interests,185700000.0,55000000.0,166600000.0,171900000.0,208800000.0,
Net Income Discontinuous Operations,-5800000.0,-62000000.0,,,,
Net Income Continuous Operations,191500000.0,117000000.0,166600000.0,171900000.0,208800000.0,
Tax Provision,2400000.0,18000000.0,25400000.0,29500000.0,65900000.0,
Pretax Income,193900000.0,135000000.0,192000000.0,201400000.0,274700000.0,
Other Income Expense,-600000.0,800000.0,1900000.0,-200000.0,700000.0,
Other Non Operating Income Expenses,-600000.0,800000.0,1900000.0,-200000.0,700000.0,
Special Income Charges,,,0.0,0.0,0.0,0.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0,0.0
Gain On Sale Of Business,,,0.0,,0.0,0.0
Net Non Operating Interest Income Expense,-31000000.0,-25400000.0,-32100000.0,-32000000.0,-33100000.0,
Total Other Finance Cost,,25400000.0,,,,
Interest Expense Non Operating,,,32100000.0,32000000.0,33100000.0,37000000.0
Operating Income,225500000.0,159600000.0,222200000.0,233600000.0,307100000.0,
Operating Expense,483400000.0,489600000.0,673500000.0,647300000.0,670100000.0,
Research And Development,66000000.0,62000000.0,109200000.0,105100000.0,107100000.0,
Selling General And Administration,417400000.0,427600000.0,564300000.0,542200000.0,563000000.0,
Gross Profit,708900000.0,649200000.0,895700000.0,880900000.0,977200000.0,
Cost Of Revenue,413600000.0,377900000.0,623100000.0,593300000.0,643100000.0,
Total Revenue,1122500000.0,1027100000.0,1518800000.0,1474200000.0,1620300000.0,
Operating Revenue,1122500000.0,1027100000.0,1518800000.0,1474200000.0,1620300000.0,
