,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.023599999,21016470,1897156676,-0.0011999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0194,17305896,1562203173,0.0224
2,2025-12-31,GROWTH FUND OF AMERICA,0.0154,13755304,1241691245,-0.16770001
3,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.011,9802426,884864962,-0.0109
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0099,8832027,797267047,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0098,8734559,788468611,0.0017
6,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0097,8677421,783310764,-0.0714
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0091,8086081,729930504,-0.0185
8,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0084,7495605,676628238,-0.025
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0069,6152102,555350226,0.0252
