period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2293682440,2147200000,2573100000,4,1765997000,0.2988
+1q,2344073040,2020415000,2709400000,4,1856597000,0.2626
0y,10231708590,9490546000,11826700000,5,7658169000,0.3361
+1y,12264444280,11369628420,13747500000,5,10231708590,0.19870001
