,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,10218485,2211791047,-0.0075
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,8202014,1775325905,0.0164
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.022,7084900,1533526583,-0.0291
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.022,7078774,1532200610,-0.0215
4,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.021,6763670,1463996350,-0.081199996
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,4185094,905863583,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,4138905,895865974,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,3831062,829233358,-0.0185
8,2025-12-31,J.P. Morgan Exch-Trd Fd. TRT-JPMorgan Eqy. Premium Income ETF,0.0107,3455426,747926947,-0.1433
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,2992995,647833758,0.0188
