Date,Dividends,Stock Splits
1991-05-07 00:00:00-04:00,0.004444,0.0
1991-09-05 00:00:00-04:00,0.005556,0.0
1991-11-26 00:00:00-05:00,0.005556,0.0
1992-02-06 00:00:00-05:00,0.005833,0.0
1992-03-04 00:00:00-05:00,0.0,1.5
1992-05-06 00:00:00-04:00,0.005833,0.0
1992-09-01 00:00:00-04:00,0.006667,0.0
1992-11-04 00:00:00-05:00,0.006667,0.0
1993-02-12 00:00:00-05:00,0.006667,0.0
1993-03-09 00:00:00-05:00,0.0,1.5
1993-05-03 00:00:00-04:00,0.0075,0.0
1993-08-31 00:00:00-04:00,0.0075,0.0
1993-11-17 00:00:00-05:00,0.0075,0.0
1994-02-14 00:00:00-05:00,0.0075,0.0
1994-03-11 00:00:00-05:00,0.0,1.3333333333333333
1994-05-06 00:00:00-04:00,0.008333,0.0
1994-09-01 00:00:00-04:00,0.008333,0.0
1994-11-16 00:00:00-05:00,0.008333,0.0
1995-02-16 00:00:00-05:00,0.009667,0.0
1995-05-08 00:00:00-04:00,0.009667,0.0
1995-09-06 00:00:00-04:00,0.009667,0.0
1995-11-17 00:00:00-05:00,0.009667,0.0
1996-02-20 00:00:00-05:00,0.011667,0.0
1996-05-09 00:00:00-04:00,0.011667,0.0
1996-09-05 00:00:00-04:00,0.011667,0.0
1996-11-15 00:00:00-05:00,0.011667,0.0
1997-02-19 00:00:00-05:00,0.013333,0.0
1997-03-14 00:00:00-05:00,0.0,1.5
1997-05-12 00:00:00-04:00,0.01375,0.0
1997-09-04 00:00:00-04:00,0.01375,0.0
1997-11-14 00:00:00-05:00,0.01375,0.0
1998-02-17 00:00:00-05:00,0.01625,0.0
1998-05-08 00:00:00-04:00,0.01625,0.0
1998-09-03 00:00:00-04:00,0.01625,0.0
1998-11-17 00:00:00-05:00,0.01625,0.0
1999-02-12 00:00:00-05:00,0.02,0.0
1999-05-03 00:00:00-04:00,0.02,0.0
1999-09-02 00:00:00-04:00,0.02,0.0
1999-11-16 00:00:00-05:00,0.02,0.0
2000-02-14 00:00:00-05:00,0.025,0.0
2000-03-03 00:00:00-05:00,0.0,2.0
2000-05-02 00:00:00-04:00,0.025,0.0
2000-09-05 00:00:00-04:00,0.025,0.0
2000-11-17 00:00:00-05:00,0.025,0.0
2001-02-12 00:00:00-05:00,0.03,0.0
2001-03-05 00:00:00-05:00,0.0,2.0
2001-05-01 00:00:00-04:00,0.03,0.0
2001-09-04 00:00:00-04:00,0.03,0.0
2001-11-16 00:00:00-05:00,0.03,0.0
2002-02-11 00:00:00-05:00,0.035,0.0
2002-04-30 00:00:00-04:00,0.035,0.0
2002-09-04 00:00:00-04:00,0.035,0.0
2002-11-15 00:00:00-05:00,0.035,0.0
2003-02-10 00:00:00-05:00,0.035,0.0
2003-04-29 00:00:00-04:00,0.035,0.0
2003-09-03 00:00:00-04:00,0.035,0.0
2003-11-14 00:00:00-05:00,0.035,0.0
2004-02-09 00:00:00-05:00,0.04,0.0
2004-05-04 00:00:00-04:00,0.04,0.0
2004-09-03 00:00:00-04:00,0.04,0.0
2004-11-12 00:00:00-05:00,0.04,0.0
2005-02-10 00:00:00-05:00,0.045,0.0
2005-05-05 00:00:00-04:00,0.045,0.0
2005-09-06 00:00:00-04:00,0.045,0.0
2005-11-14 00:00:00-05:00,0.045,0.0
2006-02-14 00:00:00-05:00,0.055,0.0
2006-05-11 00:00:00-04:00,0.055,0.0
2006-09-06 00:00:00-04:00,0.055,0.0
2006-11-14 00:00:00-05:00,0.055,0.0
2007-02-15 00:00:00-05:00,0.065,0.0
2007-05-17 00:00:00-04:00,0.065,0.0
2007-09-05 00:00:00-04:00,0.065,0.0
2007-11-09 00:00:00-05:00,0.065,0.0
2008-02-14 00:00:00-05:00,0.075,0.0
2008-05-15 00:00:00-04:00,0.075,0.0
2008-09-03 00:00:00-04:00,0.075,0.0
2008-11-25 00:00:00-05:00,0.075,0.0
2009-02-23 00:00:00-05:00,0.085,0.0
2009-05-14 00:00:00-04:00,0.085,0.0
2009-09-02 00:00:00-04:00,0.085,0.0
2009-11-24 00:00:00-05:00,0.085,0.0
2010-02-22 00:00:00-05:00,0.095,0.0
2010-05-13 00:00:00-04:00,0.095,0.0
2010-09-02 00:00:00-04:00,0.095,0.0
2010-11-30 00:00:00-05:00,0.095,0.0
2011-02-17 00:00:00-05:00,0.105,0.0
2011-05-18 00:00:00-04:00,0.105,0.0
2011-09-06 00:00:00-04:00,0.105,0.0
2011-11-30 00:00:00-05:00,0.105,0.0
2012-02-16 00:00:00-05:00,0.115,0.0
2012-05-17 00:00:00-04:00,0.115,0.0
2012-09-05 00:00:00-04:00,0.115,0.0
2012-11-29 00:00:00-05:00,0.115,0.0
2013-02-22 00:00:00-05:00,0.13,0.0
2013-05-15 00:00:00-04:00,0.2,0.0
2013-09-04 00:00:00-04:00,0.2,0.0
2013-11-27 00:00:00-05:00,0.2,0.0
2014-02-24 00:00:00-05:00,0.22,0.0
2014-05-15 00:00:00-04:00,0.22,0.0
2014-09-03 00:00:00-04:00,0.22,0.0
2014-11-28 00:00:00-05:00,0.22,0.0
2015-02-27 00:00:00-05:00,0.25,0.0
2015-05-21 00:00:00-04:00,0.25,0.0
2015-09-02 00:00:00-04:00,0.25,0.0
2015-11-27 00:00:00-05:00,0.25,0.0
2016-02-29 00:00:00-05:00,0.28,0.0
2016-05-23 00:00:00-04:00,0.28,0.0
2016-09-02 00:00:00-04:00,0.28,0.0
2016-11-29 00:00:00-05:00,0.28,0.0
2017-02-28 00:00:00-05:00,0.31,0.0
2017-05-22 00:00:00-04:00,0.31,0.0
2017-09-07 00:00:00-04:00,0.31,0.0
2017-11-29 00:00:00-05:00,0.31,0.0
2018-02-28 00:00:00-05:00,0.37,0.0
2018-05-22 00:00:00-04:00,0.37,0.0
2018-09-10 00:00:00-04:00,0.37,0.0
2018-11-30 00:00:00-05:00,0.37,0.0
2019-02-28 00:00:00-05:00,0.4,0.0
