,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-703000000.0,-5374000000.0,1206000000.0,2712000000.0,
Repurchase Of Capital Stock,-2010000000.0,-959000000.0,-840000000.0,-1251000000.0,
Repayment Of Debt,-13467000000.0,-3502000000.0,-4802000000.0,-7961000000.0,
Issuance Of Debt,15042000000.0,9875000000.0,5179000000.0,7704000000.0,
Issuance Of Capital Stock,1232000000.0,476000000.0,0.0,0.0,
Capital Expenditure,-9461000000.0,-11787000000.0,-4714000000.0,-3613000000.0,
Interest Paid Supplemental Data,155000000.0,269000000.0,146000000.0,135000000.0,
Income Tax Paid Supplemental Data,1234000000.0,605000000.0,352000000.0,718000000.0,
End Cash Position,106000000.0,164000000.0,585000000.0,164000000.0,
Beginning Cash Position,164000000.0,585000000.0,164000000.0,672000000.0,
Changes In Cash,-58000000.0,-421000000.0,421000000.0,-508000000.0,
Financing Cash Flow,-1007000000.0,4387000000.0,-2176000000.0,-3503000000.0,
Cash Flow From Continuing Financing Activities,-1007000000.0,4387000000.0,-2176000000.0,-3503000000.0,
Net Other Financing Charges,-648000000.0,75000000.0,-269000000.0,-423000000.0,
Cash Dividends Paid,-1156000000.0,-1578000000.0,-1444000000.0,-1572000000.0,
Common Stock Dividend Paid,-1156000000.0,-1578000000.0,-1444000000.0,-1572000000.0,
Net Common Stock Issuance,-778000000.0,-483000000.0,-840000000.0,-1251000000.0,
Common Stock Payments,-2010000000.0,-959000000.0,-840000000.0,-1251000000.0,
Common Stock Issuance,1232000000.0,476000000.0,0.0,0.0,
Net Issuance Payments Of Debt,1575000000.0,6373000000.0,377000000.0,-257000000.0,
Net Short Term Debt Issuance,,,111000000.0,-347000000.0,313000000.0
Short Term Debt Payments,,,-4668000000.0,-5551000000.0,-1000000000.0
Short Term Debt Issuance,,,4779000000.0,5204000000.0,1313000000.0
Net Long Term Debt Issuance,1575000000.0,6373000000.0,377000000.0,-257000000.0,
Long Term Debt Payments,-13467000000.0,-3502000000.0,-4802000000.0,-7961000000.0,
Long Term Debt Issuance,15042000000.0,9875000000.0,5179000000.0,7704000000.0,
Investing Cash Flow,-7809000000.0,-11221000000.0,-3323000000.0,-3330000000.0,
Cash Flow From Continuing Investing Activities,-7809000000.0,-11221000000.0,-3323000000.0,-3330000000.0,
Net Other Investing Changes,1652000000.0,566000000.0,1391000000.0,283000000.0,
Dividends Received Cfi,,,,,9000000.0
Net Business Purchase And Sale,,,,,-114000000.0
Purchase Of Business,,,,,-114000000.0
Net PPE Purchase And Sale,-9461000000.0,-11787000000.0,-4714000000.0,-3613000000.0,
Purchase Of PPE,-9461000000.0,-11787000000.0,-4714000000.0,-3613000000.0,
Operating Cash Flow,8758000000.0,6413000000.0,5920000000.0,6325000000.0,
Cash Flow From Continuing Operating Activities,8758000000.0,6413000000.0,5920000000.0,6325000000.0,
Change In Working Capital,-314000000.0,-96000000.0,296000000.0,-199000000.0,
Change In Other Working Capital,27000000.0,67000000.0,192000000.0,-16000000.0,
Change In Payables And Accrued Expense,-727000000.0,-121000000.0,175000000.0,126000000.0,
Change In Payable,-727000000.0,-121000000.0,175000000.0,126000000.0,
Change In Account Payable,-343000000.0,-376000000.0,57000000.0,-47000000.0,
Change In Tax Payable,-399000000.0,87000000.0,-5000000.0,17000000.0,
Change In Income Tax Payable,-399000000.0,87000000.0,-5000000.0,17000000.0,
Change In Prepaid Assets,,54000000.0,-89000000.0,21000000.0,20000000.0
Change In Receivables,386000000.0,-42000000.0,-71000000.0,-330000000.0,
Changes In Account Receivables,386000000.0,-42000000.0,-71000000.0,-47000000.0,
Other Non Cash Items,-430000000.0,133000000.0,11000000.0,85000000.0,
Stock Based Compensation,,65000000.0,54000000.0,55000000.0,51000000.0
Asset Impairment Charge,3652000000.0,0.0,0.0,0.0,
Deferred Tax,-519000000.0,15000000.0,378000000.0,720000000.0,
Deferred Income Tax,-519000000.0,15000000.0,378000000.0,720000000.0,
Depreciation Amortization Depletion,5038000000.0,2850000000.0,1746000000.0,1344000000.0,
Depreciation And Amortization,5038000000.0,2850000000.0,1746000000.0,1344000000.0,
Depreciation,5038000000.0,2850000000.0,1746000000.0,1344000000.0,
Operating Gains Losses,-216000000.0,-190000000.0,153000000.0,-242000000.0,
Earnings Losses From Equity Investments,,-21000000.0,-48000000.0,-77000000.0,-15000000.0
Gain Loss On Investment Securities,-160000000.0,-188000000.0,149000000.0,-264000000.0,
Net Income From Continuing Operations,1547000000.0,3701000000.0,3336000000.0,4562000000.0,
