period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.34269,1.48,6.7,4.54,23,-0.2637
+1q,4.09802,1.02,6.7214,2.67,22,0.5348
0y,14.4991,5.8,22.51,13.37,27,0.0845
+1y,15.38786,7.85,21.17,14.4991,26,0.061300002
