Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-12,2026-03-05,"[datetime.date(2026, 5, 5)]",6.7,1.48,3.34269,4144905950,2944100000,3644263370
