period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1798489420,1785000000,1805000000,12,1668000000,0.078200005
+1q,1830499670,1818000000,1839696000,12,1738000000,0.053200003
0y,7390212740,7342000000,7410154000,16,6948000000,0.0636
+1y,7839725530,7740000000,7919000000,17,7390212740,0.0608
