,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.162,0.0181,0.081967,0.173,0.134
Normalized EBITDA,456000000.0,540000000.0,466000000.0,362000000.0,467000000.0
Net Income From Continuing Operation Net Minority Interest,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Reconciled Depreciation,67000000.0,71000000.0,72000000.0,73000000.0,72000000.0
Reconciled Cost Of Revenue,852000000.0,871000000.0,850000000.0,802000000.0,782000000.0
EBITDA,456000000.0,540000000.0,466000000.0,362000000.0,467000000.0
EBIT,389000000.0,469000000.0,394000000.0,289000000.0,395000000.0
Net Interest Income,-10000000.0,-10000000.0,-12000000.0,-15000000.0,-13000000.0
Interest Expense,25000000.0,27000000.0,28000000.0,29000000.0,28000000.0
Interest Income,15000000.0,17000000.0,16000000.0,14000000.0,15000000.0
Normalized Income,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Net Income From Continuing And Discontinued Operation,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Total Expenses,1445000000.0,1418000000.0,1378000000.0,1368000000.0,1305000000.0
Total Operating Income As Reported,353000000.0,443000000.0,360000000.0,300000000.0,376000000.0
Diluted Average Shares,284000000.0,284000000.0,285000000.0,285000000.0,287000000.0
Basic Average Shares,283000000.0,283000000.0,284000000.0,285000000.0,285000000.0
Diluted EPS,1.07,1.53,1.18,0.75,1.11
Basic EPS,1.08,1.53,1.18,0.75,1.12
Diluted NI Availto Com Stockholders,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Net Income Common Stockholders,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Net Income,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Net Income Including Noncontrolling Interests,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Net Income Continuous Operations,305000000.0,434000000.0,336000000.0,215000000.0,318000000.0
Tax Provision,59000000.0,8000000.0,30000000.0,45000000.0,49000000.0
Pretax Income,364000000.0,442000000.0,366000000.0,260000000.0,367000000.0
Other Income Expense,21000000.0,9000000.0,18000000.0,-25000000.0,4000000.0
Other Non Operating Income Expenses,21000000.0,9000000.0,18000000.0,-25000000.0,4000000.0
Net Non Operating Interest Income Expense,-10000000.0,-10000000.0,-12000000.0,-15000000.0,-13000000.0
Interest Expense Non Operating,25000000.0,27000000.0,28000000.0,29000000.0,28000000.0
Interest Income Non Operating,15000000.0,17000000.0,16000000.0,14000000.0,15000000.0
Operating Income,353000000.0,443000000.0,360000000.0,300000000.0,376000000.0
Operating Expense,593000000.0,547000000.0,528000000.0,566000000.0,523000000.0
Research And Development,117000000.0,119000000.0,111000000.0,112000000.0,113000000.0
Selling General And Administration,476000000.0,428000000.0,417000000.0,454000000.0,410000000.0
Gross Profit,946000000.0,990000000.0,888000000.0,866000000.0,899000000.0
Cost Of Revenue,852000000.0,871000000.0,850000000.0,802000000.0,782000000.0
Total Revenue,1798000000.0,1861000000.0,1738000000.0,1668000000.0,1681000000.0
Operating Revenue,1798000000.0,1861000000.0,1738000000.0,1668000000.0,1681000000.0
