contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
A260417P00070000,2026-03-12 16:54:55+00:00,70.0,0.47,0.0,2.15,0.0,0.0,,1,1.9755860595703125,False,REGULAR,USD
A260417P00075000,2026-04-06 19:17:49+00:00,75.0,0.09,0.0,0.75,0.0,0.0,2.0,3,1.3847687011718748,False,REGULAR,USD
A260417P00085000,2026-03-10 19:54:54+00:00,85.0,0.05,0.0,0.75,0.0,0.0,28.0,42,1.0253954980468751,False,REGULAR,USD
A260417P00090000,2026-04-01 18:10:56+00:00,90.0,0.15,0.0,0.25,0.0,0.0,2.0,102,0.6972686523437501,False,REGULAR,USD
A260417P00095000,2026-04-07 14:06:59+00:00,95.0,0.17,0.1,0.25,0.010000005,6.2500033,1.0,107,0.5927775097656252,False,REGULAR,USD
A260417P00100000,2026-04-02 17:11:02+00:00,100.0,0.4,0.2,0.7,0.0,0.0,1.0,23,0.559574716796875,False,REGULAR,USD
A260417P00105000,2026-04-02 17:11:02+00:00,105.0,0.79,0.55,0.95,0.0,0.0,1.0,1603,0.5053760400390624,False,REGULAR,USD
A260417P00110000,2026-04-07 15:28:42+00:00,110.0,1.6,1.35,1.95,0.39999998,33.33333,3.0,86,0.4506890869140625,False,REGULAR,USD
A260417P00115000,2026-04-06 19:50:56+00:00,115.0,2.75,3.6,4.1,0.0,0.0,1.0,238,0.4304256176757813,True,REGULAR,USD
A260417P00120000,2026-03-23 15:52:23+00:00,120.0,8.85,6.2,8.2,0.0,0.0,3.0,74,0.5363815893554689,True,REGULAR,USD
A260417P00125000,2026-04-06 14:06:06+00:00,125.0,11.13,10.0,12.4,0.0,0.0,2.0,85,0.57617611328125,True,REGULAR,USD
A260417P00130000,2026-03-27 13:40:12+00:00,130.0,17.34,14.9,17.2,0.0,0.0,1.0,64,0.6752962158203126,True,REGULAR,USD
A260417P00135000,2026-03-27 13:55:46+00:00,135.0,22.75,19.9,22.5,0.0,0.0,1.0,0,0.8710950390625,True,REGULAR,USD
