,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,8894101,1011214810,-0.0054
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,7149496,812861945,0.02
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,6160979,700472505,-0.0194
3,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.0136,3852200,437975877,-0.0014
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,3648163,414777891,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,3607895,410199620,0.0017
6,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Health Care Fund,0.0123000005,3480187,395679859,-0.106000006
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,3345023,380312388,-0.0184
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,2604819,296154895,0.0211
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0084,2367738,269199971,-0.026400002
