period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,10.80026,9.22,12.16,7.81,16,0.3829
+1q,11.72587,10.46,13.68,8.57,16,0.3682
0y,41.86228,38.17,46.70201,29.88,20,0.401
+1y,53.27746,47.00452,66.0,41.86228,20,0.2727
