,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0298,707794,772734099,-0.0139999995
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,597402,652213633,0.0075
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0207,490248,535228254,-0.027999999
3,2025-12-31,AMCAP FUND,0.0191,452460,493973205,0.1758
4,2025-12-31,GROWTH FUND OF AMERICA,0.0188,446034,486957619,0.0
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,305098,333090741,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,301727,329410452,0.0017
7,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.0117999995,280774,306535014,-0.0062
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,279249,304870095,-0.0187
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0115,273106,298163475,-0.1233
