period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.0556,3.0,3.13,2.69,17,0.1359
+1q,3.31131,3.25039,3.4,3.09,16,0.0716
0y,13.04472,12.18768,13.2,12.03,23,0.084300004
+1y,14.03731,13.1211,14.35,13.04472,22,0.0761
