period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3070121870,2885000000,3217347910,15,2916200000,0.052800003
+1q,3154182960,3001000000,3234000000,14,3022700000,0.0435
0y,12577078140,12159700000,12868975610,21,12037300000,0.0448
+1y,13305326300,12490700000,13885000000,20,12577078140,0.0579
