period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2649391030,2566000000,2688000000,11,2843000000,-0.0681
+1q,2687401140,2643600000,2715600000,11,2764000000,-0.0277
0y,10702567270,10536000000,10919000000,16,10890000000,-0.0172
+1y,11022234880,10694100000,11328000000,16,10702567270,0.0299
