address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
26 North Euclid Avenue,Pasadena,CA,91101-6104,United States,626 578 0777,626 578 0896,https://www.are.com,REIT - Office,reit-office,REIT - Office,Real Estate,real-estate,Real Estate,"Alexandria Real Estate Equities, Inc. an S&P 500 company, is a best-in-class, mission-driven life science REIT making a positive and lasting impact on the world. With our founding in 1994, Alexandria pioneered the life science real estate niche. Alexandria is the preeminent and longest-tenured owner, operator, and developer of collaborative Mega campus ecosystems in AAA life science innovation cluster locations, including Greater Boston, the San Francisco Bay Area, San Diego, Seattle, Maryland, Research Triangle, and New York City. As of December 31, 2025, Alexandria has a total market capitalization of $20.75 billion and an asset base in North America that includes 35.9 million RSF of operating properties and 3.5 million RSF of Class A/A+ properties undergoing construction. Alexandria has a long-standing and proven track record of developing Class A/A+ properties clustered in highly dynamic and collaborative Mega campus environments that enhance our tenant ability to successfully recruit and retain world-class talent and inspire productivity, efficiency, creativity, and success. Alexandria also provides strategic capital to transformative life science companies through our venture capital platform. We believe our unique business model and diligent underwriting ensure a high-quality and diverse tenant base that results in higher occupancy levels, longer lease terms, higher rental income, higher returns, and greater long-term asset value.",514,"[{'maxAge': 1, 'name': 'Mr. Peter M. Moglia', 'age': 58, 'title': 'CEO & Chief Investment Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 2683357, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph  Hakman', 'age': 53, 'title': 'Co-COO & Chief Strategic Transactions Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andres R. Gavinet CPA', 'age': 55, 'title': 'Chief Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory C. Thomas', 'title': 'Executive Vice President & Chief Technology Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dean A. Shigenaga CPA', 'age': 58, 'title': 'Strategic Consultant', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 2370153, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John J. Cox', 'title': 'Senior VP & Regional Market Director of Seattle', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Timothy M. White', 'title': 'Senior Vice President of Asset Services', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bret E. Gossett', 'title': 'Executive Vice President - Co-Regional Market Director & Head of Leasing - San Diego', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristina A. Fukuzaki-Carlson', 'age': 49, 'title': 'Executive Vice President of Business Operations', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel T. Tsang', 'title': 'Senior VP & China Country Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,9,3,7,8,1775001600,1735603200,[],86400,2,43.05,42.8,42.8,44.27,43.05,42.8,42.8,44.27,4.08,9.44,1774915200,6.8946996,4.45,1.343,-545.0,537327,537327,2569458,2546890,2546890,43.67,43.72,200,100,7555895808,7491774606,41.44,88.24,224.95,20.625,2.5045025,51.6542,64.1294,4.68,0.108710796,USD,False,23390177280,-0.47384998,154018963,173300361,6468240,8229183,1770940800,1773360000,0.0373,0.01328,0.98295,2.67,0.0507,173300361,90.713,0.48063672,1767139200,1798675200,1767139200,-1437986944,-8.44,-0.08,7.753,12.06,-0.44047308,0.32693863,0.72,1774915200,EQUITY,43.6,70.0,50.0,58.57143,58.5,2.6875,hold,14,549062016,3.168,1939510016,12761098240,1.369,1.617,3016924928,66.615,17.715,0.0109399995,-0.05856,2094320000,1345210624,1414045952,-0.052,0.69418997,0.64288,0.2274,USD,ARE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-8.054203,-0.15592542,-20.529404,-0.32012466,15,0,2.7 - Hold,False,1.2775824,43.6,1775578505,NYQ,finmb_365138,America/New_York,EDT,-14400000,us_market,False,0.54999924,42.8 - 44.27,NYSE,2569458,2.1599998,0.05212355,41.44 - 88.24,-44.64,-0.50589305,-44.04731,1776211200,1777320000,1777320000,1777320000,1777399200,1777399200,False,-8.44,-0.08,REGULAR,True,864826200000,Alexandria Real Estate Equities,"Alexandria Real Estate Equities, Inc.",[],Alexandria Real Estate Equities,
