period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,678558620,661498000,724247000,6,758158000,-0.105
+1q,650852550,623181000,674900000,5,762040000,-0.1459
0y,2700749350,2533630000,2914167000,10,3026556000,-0.1076
+1y,2697393670,2524196000,2859387000,9,2700749350,-0.0011999999
