,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-14592480.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.0,
Normalized EBITDA,493851000.0,483486000.0,499458000.0,501088000.0,515783000.0,
Total Unusual Items,-1101468000.0,-286249000.0,-160228000.0,-69488000.0,-146111000.0,
Total Unusual Items Excluding Goodwill,-1101468000.0,-286249000.0,-160228000.0,-69488000.0,-146111000.0,
Net Income From Continuing Operation Net Minority Interest,-1080875000.0,-232754000.0,-107002000.0,-8939000.0,-62245000.0,
Reconciled Depreciation,316174000.0,333774000.0,335927000.0,326840000.0,314596000.0,
Reconciled Cost Of Revenue,238432000.0,245690000.0,234629000.0,241617000.0,255944000.0,
EBITDA,-607617000.0,197237000.0,339230000.0,431600000.0,369672000.0,
EBIT,-929680000.0,-142993000.0,-6893000.0,89538000.0,39564000.0,
Net Interest Income,-65674000.0,-54852000.0,-55296000.0,-50876000.0,-55659000.0,
Interest Expense,65674000.0,54852000.0,55296000.0,50876000.0,55659000.0,
Normalized Income,20593000.0,53495000.0,53226000.0,45956520.0,83866000.0,
Net Income From Continuing And Discontinued Operation,-1080875000.0,-232754000.0,-107002000.0,-8939000.0,-62245000.0,
Total Expenses,582626000.0,608688000.0,599684000.0,599132000.0,603270000.0,
Diluted Average Shares,170394000.0,170181000.0,170135000.0,170522000.0,,172058000.0
Basic Average Shares,170394000.0,170181000.0,170135000.0,170522000.0,,172058000.0
Diluted EPS,-6.35,-1.38,-0.64,-0.07,,0.96
Basic EPS,-6.35,-1.38,-0.64,-0.07,,0.96
Diluted NI Availto Com Stockholders,-1081840000.0,-234937000.0,-109611000.0,-11599000.0,-64922000.0,
Net Income Common Stockholders,-1081840000.0,-234937000.0,-109611000.0,-11599000.0,-64922000.0,
Otherunder Preferred Stock Dividend,965000.0,2183000.0,2609000.0,2660000.0,2677000.0,
Net Income,-1080875000.0,-232754000.0,-107002000.0,-8939000.0,-62245000.0,
Minority Interests,-85521000.0,-34909000.0,-44813000.0,-47601000.0,-46150000.0,
Net Income Including Noncontrolling Interests,-995354000.0,-197845000.0,-62189000.0,38662000.0,-16095000.0,
Net Income Continuous Operations,-995354000.0,-197845000.0,-62189000.0,38662000.0,-16095000.0,
Pretax Income,-995354000.0,-197845000.0,-62189000.0,38662000.0,-16095000.0,
Other Income Expense,-1075926000.0,-270154000.0,-144488000.0,-54505000.0,-120415000.0,
Other Non Operating Income Expenses,25542000.0,16095000.0,24761000.0,14983000.0,25696000.0,
Special Income Charges,-1717492000.0,-323776000.0,-129606000.0,-32661000.0,-179929000.0,
Gain On Sale Of Business,-304000.0,201000.0,,-507000.0,6635000.0,139000.0
Other Special Charges,0.0,107000.0,,,,
Impairment Of Capital Assets,1717188000.0,323870000.0,129606000.0,32154000.0,186564000.0,
Earnings From Equity Interest,,,-9021000.0,,6635000.0,139000.0
Gain On Sale Of Security,616024000.0,37527000.0,-30622000.0,-36827000.0,33818000.0,
Net Non Operating Interest Income Expense,-65674000.0,-54852000.0,-55296000.0,-50876000.0,-55659000.0,
Interest Expense Non Operating,65674000.0,54852000.0,55296000.0,50876000.0,55659000.0,
Operating Income,146246000.0,127161000.0,137595000.0,144043000.0,159979000.0,
Operating Expense,350083000.0,369454000.0,375251000.0,372737000.0,362838000.0,
Depreciation Amortization Depletion Income Statement,322063000.0,340230000.0,346123000.0,342062000.0,330108000.0,
Depreciation And Amortization In Income Statement,322063000.0,340230000.0,346123000.0,342062000.0,330108000.0,
Selling General And Administration,28020000.0,29224000.0,29128000.0,30675000.0,32730000.0,
General And Administrative Expense,28020000.0,29224000.0,29128000.0,30675000.0,32730000.0,
Other Gand A,28020000.0,29224000.0,29128000.0,30675000.0,32730000.0,
Gross Profit,496329000.0,496615000.0,512846000.0,516780000.0,522817000.0,
Cost Of Revenue,232543000.0,239234000.0,224433000.0,226395000.0,240432000.0,
Total Revenue,728872000.0,735849000.0,737279000.0,743175000.0,763249000.0,
Operating Revenue,728872000.0,735849000.0,737279000.0,743175000.0,763249000.0,
