,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0336,5811357,253375156,0.0056
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,5455290,237850635,0.0019
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0227,3922215,171008568,0.021300001
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0226,3917826,170817207,-0.044299997
4,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0198,3431118,149596739,0.0584
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0116,2004066,87377274,-0.0104
6,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0114,1980929,86368501,0.0
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0114,1979463,86304583,0.0016
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0106,1828498,79722510,-0.0186
9,2025-12-31,AMERICAN BALANCED FUND,0.0093,1604333,69948916,0.0
