period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.1472,0.04002,0.32599,-0.07,5,3.1029
+1q,0.0936,0.04,0.23101,-0.64,4,1.1463
0y,0.18253,-0.14,0.82827,-8.44,5,1.0216
+1y,-0.1456,-0.67543,0.56185,0.18253,6,-1.7977
