Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-19,2026-02-26,"[datetime.date(2026, 4, 8)]",0.65,0.5,0.56225,15388000000,13924000000,14819706290
