,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,39834765.366821,61789532.920653,123333333.333333,-10000000.0,-74368552.412646,
Tax Rate For Calcs,0.194316,0.202589,0.172494,0.25,0.298669,
Normalized EBITDA,1466000000.0,1643000000.0,2031000000.0,539000000.0,1631000000.0,
Total Unusual Items,205000000.0,305000000.0,715000000.0,-40000000.0,-249000000.0,
Total Unusual Items Excluding Goodwill,205000000.0,305000000.0,715000000.0,-40000000.0,-249000000.0,
Net Income From Continuing Operation Net Minority Interest,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Reconciled Cost Of Revenue,12221000000.0,12600000000.0,12080000000.0,11151000000.0,11540000000.0,
EBITDA,1671000000.0,1948000000.0,2746000000.0,499000000.0,1382000000.0,
EBIT,1671000000.0,1948000000.0,2746000000.0,499000000.0,1382000000.0,
Net Interest Income,-158000000.0,-171000000.0,-172000000.0,-179000000.0,-180000000.0,
Interest Expense,158000000.0,171000000.0,172000000.0,179000000.0,180000000.0,
Normalized Income,1053834765.366821,1173789532.920653,1538333333.333333,270000000.0,1017631447.587354,
Net Income From Continuing And Discontinued Operation,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Total Expenses,14536000000.0,14989000000.0,14546000000.0,13471000000.0,13842000000.0,
Rent Expense Supplemental,1048000000.0,1056000000.0,1015000000.0,988000000.0,940000000.0,
Total Operating Income As Reported,1467000000.0,1684000000.0,2102000000.0,569000000.0,1717000000.0,
Diluted Average Shares,656000000.0,654000000.0,652000000.0,652000000.0,652000000.0,
Basic Average Shares,649000000.0,649000000.0,649000000.0,644000000.0,642000000.0,
Diluted EPS,1.86,2.17,3.27,0.37,1.29,
Basic EPS,1.88,2.18,3.28,0.37,1.31,
Diluted NI Availto Com Stockholders,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Net Income Common Stockholders,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Net Income,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Net Income Including Noncontrolling Interests,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Net Income Continuous Operations,1219000000.0,1417000000.0,2130000000.0,240000000.0,843000000.0,
Tax Provision,294000000.0,360000000.0,444000000.0,80000000.0,359000000.0,
Pretax Income,1513000000.0,1777000000.0,2574000000.0,320000000.0,1202000000.0,
Other Income Expense,204000000.0,264000000.0,644000000.0,-70000000.0,-335000000.0,
Other Non Operating Income Expenses,-1000000.0,-41000000.0,-71000000.0,-30000000.0,-86000000.0,
Special Income Charges,0.0,-6000000.0,-20000000.0,0.0,-3000000.0,
Other Special Charges,0.0,6000000.0,20000000.0,,3000000.0,
Gain On Sale Of Security,205000000.0,311000000.0,735000000.0,-40000000.0,-246000000.0,
Net Non Operating Interest Income Expense,-158000000.0,-171000000.0,-172000000.0,-179000000.0,-180000000.0,
Interest Expense Non Operating,158000000.0,171000000.0,172000000.0,179000000.0,180000000.0,
Operating Income,1467000000.0,1684000000.0,2102000000.0,569000000.0,1717000000.0,
Operating Expense,2315000000.0,2389000000.0,2466000000.0,2320000000.0,2302000000.0,
Other Operating Expenses,1699000000.0,1744000000.0,1793000000.0,1768000000.0,1682000000.0,
Selling General And Administration,616000000.0,645000000.0,673000000.0,552000000.0,620000000.0,
Selling And Marketing Expense,616000000.0,645000000.0,673000000.0,552000000.0,620000000.0,
General And Administrative Expense,,392000000.0,470000000.0,124000000.0,425000000.0,320000000.0
Salaries And Wages,,392000000.0,470000000.0,124000000.0,425000000.0,320000000.0
Gross Profit,3782000000.0,4073000000.0,4568000000.0,2889000000.0,4019000000.0,
Cost Of Revenue,12221000000.0,12600000000.0,12080000000.0,11151000000.0,11540000000.0,
Total Revenue,16003000000.0,16673000000.0,16648000000.0,14040000000.0,15559000000.0,
Operating Revenue,13162000000.0,13739000000.0,14079000000.0,11688000000.0,13063000000.0,
