period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,14819706290,13924000000,15388000000,6,14040000000,0.0555
+1q,18095321150,16510000000,19415605730,5,16648000000,0.086899996
0y,67784136929,62844000000,71799821590,6,63364000000,0.0698
+1y,70370608870,63381000000,76225895560,9,67784136929,0.0382
