,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.15810001,113975806,2728580856,-0.0017
1,2025-12-31,Blackrock Inc.,0.0924,66657862,1595789251,0.028499998
2,2025-12-31,"Wellington Management Group, LLP",0.0574,41378212,990594417,0.0437
3,2025-12-31,"First Eagle Investment Management, LLC",0.052199997,37621004,900646855,1.6615
4,2025-12-31,State Street Corporation,0.0458,33031378,790771206,0.0173
5,2025-12-31,Cohen & Steers Inc.,0.0448,32289399,773008229,-0.053000003
6,2025-12-31,NORGES BANK,0.0322,23196766,555330590,-0.0076
7,2025-12-31,"Geode Capital Management, LLC",0.028199999,20299110,485960704,0.0112
8,2025-12-31,Price (T.Rowe) Associates Inc,0.0254,18307757,438287712,-0.2604
9,2025-12-31,Bank Of New York Mellon Corporation,0.021,15162184,362982693,0.014199999
