address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,trailingPegRatio
220 Occidental Avenue South,Seattle,WA,98104-7800,United States,206 539 3000,https://www.weyerhaeuser.com,REIT - Specialty,reit-specialty,REIT - Specialty,Real Estate,real-estate,Real Estate,"Weyerhaeuser Company, one of the world's largest private owners of timberlands, began operations in 1900. Today the firm owns or controls more than 10 million acres of timberlands in the U.S., as well as additional public timberlands managed under long-term licenses in Canada. Weyerhaeuser has been a global leader in sustainability for more than a century and manages 100 percent of its timberlands on a fully sustainable basis in compliance with internationally recognized sustainable forestry standards. Weyerhaeuser is also one of the largest manufacturers of wood products in North America and operates additional business lines around product distribution, climate solutions, real estate, energy and natural resources, among others. In 2025, the company generated $6.9 billion in net sales and employed approximately 9,500 people who serve customers worldwide. Operated as a real estate investment trust, Weyerhaeuser's common stock trades on the New York Stock Exchange under the symbol WY. Weyerhaeuser Company was incorporated in 1900 in Washington, USA.",9517,"[{'maxAge': 1, 'name': 'Mr. Devin W. Stockfish Esq., J.D.', 'age': 51, 'title': 'President, CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 3240846, 'exercisedValue': 0, 'unexercisedValue': 456220}, {'maxAge': 1, 'name': 'Ms. Kristy T. Harlan J.D.', 'age': 51, 'title': 'Senior VP, General Counsel & Corporate Secretary', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 1298010, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Travis A. Keatley', 'age': 48, 'title': 'Senior Vice President of Timberlands', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 1354547, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alex G. Whitney', 'age': 37, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andy  Taylor', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adrian M. Blocker', 'age': 68, 'title': 'Senior Advisor', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 1512019, 'exercisedValue': 0, 'unexercisedValue': 1433351}, {'maxAge': 1, 'name': 'Mr. Brian K. Chaney', 'age': 53, 'title': 'Senior Vice President of Wood Products', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rehad  Hossain', 'title': 'Senior VP & Chief Development Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fred  Dzida', 'title': 'President of Weyerhaeuser Company Ltd', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elizabeth L. Baum', 'title': 'Senior Director', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,2,2,6,2,1775001600,1735603200,http://investor.weyerhaeuser.com/phoenix.zhtml?c=92287&p=irol-irhome,[],86400,2,24.2,24.04,23.815,24.08,24.2,24.04,23.815,24.08,0.84,3.44,1773100800,1.8666999,2.56,0.998,53.2,33.662365,1343821,1343821,6725278,4731910,4731910,23.87,23.88,900,800,17261760512,17449231137,21.16,27.86,87.09,13.1,2.499893,24.989,24.66415,0.84,0.034710743,USD,False,22862845952,0.046919998,717018435,721042609,17892970,14918722,1770940800,1773360000,0.0248,0.00356,0.91722,2.86,0.0296,721042609,13.082,1.8299955,1767139200,1798675200,1767139200,-0.086,324000000,0.45,0.71118,3:2,581299200,3.311,32.384,-0.02497983,0.32693863,0.21,1773100800,EQUITY,23.94,38.0,27.0,31.81818,31.0,1.75,buy,11,464000000,0.644,706000000,5720999936,0.608,1.293,6904999936,60.694,9.548,0.0074299998,0.03384,1025000000,-146500000,562000000,-0.091,-0.098,0.14844,0.102239996,-0.114209995,USD,WY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-1.0743811,23.94,False,[],1775579724,NYQ,finmb_107633,America/New_York,EDT,-14400000,us_market,False,Weyerhaeuser Company,Weyerhaeuser Company,REGULAR,True,105283800000,-0.26000023,23.815 - 24.08,NYSE,6725278,2.7800007,0.13137999,21.16 - 27.86,-3.92,-0.14070351,-2.497983,1773964800,1777579200,1777579200,1777579200,1777644000,1777644000,False,0.45,0.71118,0.28336,84.48617,-1.0489998,-0.04197846,-0.7241497,-0.029360415,15,0,1.8 - Buy,1.8554
