,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,First Eagle Funds-First Eagle Global Fund,0.0382,27534258,659170151,0.8146
1,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0374,26935211,644828965,0.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,22720173,543920953,0.0018000001
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,18176990,435157150,0.0211
4,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.024500001,17675597,423153801,0.11310001
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,9275005,222043624,-0.0104
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,9173941,219624152,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,8481902,203056738,-0.0185
8,2026-01-31,ALLSPRING FUNDS TRUST-Allspring Special Mid Cap Value Fund,0.0116,8354950,200017507,-0.0726
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0113,8180471,195840480,1.0
