period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2831015260,2807200000,2863300000,12,2652000000,0.0675
+1q,2959230670,2919889690,2988200000,12,2761000000,0.0718
0y,11760251890,11712000000,11811410000,16,11035000000,0.0657
+1y,12200138580,11589953700,12451300000,15,11760251890,0.0374
