address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,trailingPegRatio
500 Plaza Drive,Secaucus,NJ,07094,United States,973 520 2700,https://www.questdiagnostics.com,Diagnostics & Research,diagnostics-research,Diagnostics & Research,Healthcare,healthcare,Healthcare,"Quest Diagnostics Incorporated provides diagnostic testing and services in the United States. The company develops and delivers diagnostic information services, such as routine, non-routine and advanced clinical testing, anatomic pathology testing, and other diagnostic information services. It also provides services under the Quest Diagnostics brand, as well as under the AmeriPath, Dermpath Diagnostics, ExamOne, and Quanum brands to physicians, hospitals, patients and consumers, health plans, government agencies, employers, retailers, pharmaceutical companies and insurers commercial clinical laboratories, and accountable care organizations through a network of laboratories, patient service centers, phlebotomists in physician offices, call centers and mobile phlebotomists, nurses, and other health and wellness professionals. In addition, the company offers risk assessment services for the life insurance industry; healthcare IT healthcare providers and payers; testing and medical director services at hospital laboratories; test offerings in cardiometabolic and endocrine; cancer; clinical drug monitoring and toxicology; infectious disease, including autoimmune; neurology diagnostics, including Alzheimer's disease; and women's health, such as prenatal genetic; workplace drug testing, testing urine, hair, and oral fluid specimens services; and employer population health services, including biometric screenings, flu shots, and related preventative services. Further, it provides population health solutions; extended care services; develops in vitro diagnostic tests; laboratory diagnostic information and digital health connectivity systems; underwriting support services, including data gathering, paramedical examinations, and clinical laboratory testing and analytics; and national specimen collection and health data solutions. Quest Diagnostics Incorporated was founded in 1967 and is headquartered in Secaucus, New Jersey.",46000,"[{'maxAge': 1, 'name': 'Mr. James E. Davis', 'age': 62, 'title': 'Chairman, CEO & President', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 3321508, 'exercisedValue': 0, 'unexercisedValue': 12593542}, {'maxAge': 1, 'name': 'Mr. Sam A. Samad', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 1340233, 'exercisedValue': 0, 'unexercisedValue': 246837}, {'maxAge': 1, 'name': 'Mr. Michael E. Prevoznik J.D.', 'age': 63, 'title': 'Senior VP & General Counsel', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 967084, 'exercisedValue': 9225792, 'unexercisedValue': 2985121}, {'maxAge': 1, 'name': 'Ms. Catherine T. Doherty', 'age': 62, 'title': 'Executive Vice President of Regional Businesses', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 1142487, 'exercisedValue': 3934014, 'unexercisedValue': 1941648}, {'maxAge': 1, 'name': 'Mr. Karthik  Kuppusamy Ph.D.', 'age': 55, 'title': 'Senior Vice President of Clinical Solutions', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 962292, 'exercisedValue': 0, 'unexercisedValue': 632277}, {'maxAge': 1, 'name': 'Mr. Michael J. Deppe', 'age': 58, 'title': 'Senior VP, Corporate Controller & Chief Accounting Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Murali  Balakumar', 'title': 'Senior VP and Chief Information & Digital Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dan  Haemmerle', 'title': 'Interim VP of Investor Relations & VP Finance', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristin Lee Wallace Esq.', 'title': 'Senior VP & Chief Compliance Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Garry  Clark', 'title': 'Senior VP and Chief Marketing & Communications Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,7,3,2,3,1775001600,1735603200,http://ir.questdiagnostics.com/phoenix.zhtml?c=82068&p=irol-stockquote,[],86400,2,198.96,199.49,197.6,201.0,198.96,199.49,197.6,201.0,3.44,1.74,1775433600,0.36,1.85,0.654,22.592571,17.219093,272771,272771,985375,772170,772170,197.91,198.2,100,300,21990944768,21859003027,157.2,213.5,213.5,3.3125,1.992836,198.2032,184.4496,3.2,0.016083635,USD,False,28036728832,0.089899994,109260957,109866320,3871587,4771280,1770940800,1773360000,0.0352,0.0040599997,1.00781,4.73,0.0403,111242362,65.182,3.0328157,1767139200,1798675200,1767139200,0.104,988000000,8.75,11.48057,2:1,1119312000,2.541,12.89,0.24505627,0.32693863,0.86,1775433600,EQUITY,197.685,235.0,184.0,218.5,220.0,none,16,420000000,3.823,2175000064,6584999936,0.802,1.044,11034999808,90.379,99.414,0.06196,0.14751,3678000128,1011000000,1886000000,0.11,0.071,0.33330002,0.19709998,0.1397,USD,DGX,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579435,NYQ,finmb_361335,America/New_York,EDT,-14400000,us_market,False,-0.6408369,197.685,REGULAR,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,False,True,850833000000,-1.2750092,197.6 - 201.0,NYSE,985375,40.485,0.25753817,157.2 - 213.5,-15.815002,-0.074074954,24.505627,1776643200,1776774600,1776774600,1776774600,1776774600,1776774600,False,8.75,11.48057,10.64056,18.57844,-0.51820374,-0.0026145075,13.235397,0.07175617,15,0,1.5877
