address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,shortName,longName,displayName,trailingPegRatio
8051 Congress Avenue,Boca Raton,FL,33487-1307,United States,561 995 7670,561 998 3448,https://www.sbasite.com,REIT - Specialty,reit-specialty,REIT - Specialty,Real Estate,real-estate,Real Estate,"SBA Communications Corporation is a leading independent owner and operator of wireless communications infrastructure. It includes towers, buildings, rooftops, distributed antenna systems (DAS) and small cells. With a portfolio of more than 46,000 communications sites throughout the Americas and in Africa, SBA is listed on NASDAQ under the symbol SBAC. Our organization is part of the S&P 500 and one of the top Real Estate Investment Trusts (REITs) by market capitalization.",1844,"[{'maxAge': 1, 'name': 'Mr. Brendan Thomas Cavanagh CPA', 'age': 53, 'title': 'CEO, President & Director', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 2227503, 'exercisedValue': 0, 'unexercisedValue': 3573459}, {'maxAge': 1, 'name': 'Mr. Steven E. Bernstein II', 'age': 64, 'title': 'Founder & Independent Director', 'yearBorn': 1961, 'fiscalYear': 2024, 'totalPay': 100000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marc R. Montagner', 'age': 63, 'title': 'Executive VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 1238065, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark R. Ciarfella', 'age': 59, 'title': 'Executive Vice President of Operations', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 1013552, 'exercisedValue': 148981, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joshua M. Koenig', 'age': 45, 'title': 'Executive Vice President, Chief Administrative Officer & General Counsel', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 1019992, 'exercisedValue': 0, 'unexercisedValue': 324947}, {'maxAge': 1, 'name': 'Mr. Richard M. Cane', 'age': 60, 'title': 'Executive VP & President \x96 International', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 1002262, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Saul M. Kredi', 'age': 56, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Elvis T. Clemetson', 'age': 51, 'title': 'Senior VP & Chief Information Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michelle  Eisner', 'age': 64, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Neil H. Seidman', 'age': 58, 'title': 'Senior Vice President of Mergers and Acquisitions', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,9,6,8,7,1775001600,1735603200,[],86400,2,212.42,211.15,202.61,211.15,212.42,211.15,202.61,211.15,5.0,2.45,1773360000,0.45310003,1.39,0.88,20.911222,25.95825,737871,737871,1081295,1778030,1778030,187.7,221.29,2,2,21651673088,22443022680,162.41,245.16,391.15,0.19,7.691156,187.9342,200.4929,4.44,0.020901987,USD,False,36730191872,0.37427,105003641,105654000,2556762,2295880,1770940800,1773360000,0.0242,0.0075499997,1.00273,2.48,0.0292,105654000,-45.933,1767139200,1798675200,1767139200,1.133,1053632000,9.8,7.8946,13.047,20.286,0.018459082,0.32693863,1.25,1773360000,EQUITY,204.93,280.0,182.0,223.8,220.0,2.28571,buy,20,264568000,2.501,1810643968,15331394560,0.173,0.286,2815139072,26.259,0.082550004,2096846976,918478720,1291328000,1.156,0.037,0.74485,0.64318,0.52439,USD,SBAC,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579455,NMS,finmb_34071,America/New_York,EDT,-14400000,us_market,False,-3.526036,204.93,True,929539800000,REGULAR,-7.4900055,202.61 - 211.15,NasdaqGS,1081295,42.51999,0.26180646,162.41 - 245.16,-40.23001,-0.16409695,1.8459082,1774569600,1772139600,1777320000,1777320000,1772143200,1772143200,True,9.8,7.8946,7.43165,27.575302,16.995789,0.09043478,4.437088,0.022130897,-4.4614983,15,0,SBA Communications Corporation (REIT),2026-04-06,2.3 - Buy,False,SBA Communications Corporation,SBA Communications Corporation,SBA Communications,4.7735
