period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.7449,1.49,1.92,1.77,8,-0.014199999
+1q,1.8016,1.71,1.86,2.09,8,-0.138
0y,7.43165,7.14,7.69,9.8,9,-0.2417
+1y,7.97777,6.7,9.27,7.43165,8,0.0735
