contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GPC260417C00080000,2026-03-23 14:49:13+00:00,80.0,22.0,23.0,26.5,0.0,0.0,2.0,1,0.84961087890625,True,REGULAR,USD
GPC260417C00085000,2026-03-05 17:51:02+00:00,85.0,30.7,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
GPC260417C00090000,2026-03-23 18:42:03+00:00,90.0,13.5,13.1,16.7,0.0,0.0,9.0,9,0.5986368261718751,True,REGULAR,USD
GPC260417C00095000,2026-03-26 15:35:19+00:00,95.0,11.23,8.4,11.9,0.0,0.0,1.0,600,0.8596205444335938,True,REGULAR,USD
GPC260417C00100000,2026-04-02 17:56:27+00:00,100.0,4.5,5.3,5.9,0.0,0.0,6.0,97,0.43726148681640625,True,REGULAR,USD
GPC260417C00105000,2026-04-06 13:55:34+00:00,105.0,1.5,1.5,2.8,0.0,0.0,2.0,88,0.41528905029296875,False,REGULAR,USD
GPC260417C00110000,2026-04-06 19:48:52+00:00,110.0,0.67,0.5,0.85,0.02000004,3.0769293,1.0,186,0.3711000390625,False,REGULAR,USD
GPC260417C00115000,2026-04-02 19:19:15+00:00,115.0,0.7,0.0,0.75,0.0,0.0,4.0,280,0.5214891601562499,False,REGULAR,USD
GPC260417C00120000,2026-04-06 19:55:16+00:00,120.0,0.36,0.0,0.75,0.0,0.0,1.0,91,0.5566450585937501,False,REGULAR,USD
GPC260417C00125000,2026-04-01 15:41:27+00:00,125.0,0.1,0.0,0.1,0.0,0.0,1.0,110,0.52539537109375,False,REGULAR,USD
GPC260417C00130000,2026-03-26 14:07:26+00:00,130.0,0.05,0.0,0.75,0.0,0.0,1.0,23,0.78711150390625,False,REGULAR,USD
GPC260417C00135000,2026-02-27 18:22:12+00:00,135.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
GPC260417C00140000,2026-02-26 20:18:52+00:00,140.0,0.44,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD
