,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.126,17533951,1833437629,0.0097
1,2025-12-31,Blackrock Inc.,0.0949,13203878,1380663535,0.0584
2,2025-12-31,State Street Corporation,0.0546,7589908,793638748,0.014400001
3,2025-12-31,Harris Associates L.P.,0.0312,4347003,454544379,0.4927
4,2025-12-31,Barclays Plc,0.027999999,3901362,407945927,0.10569999
5,2025-12-31,"Geode Capital Management, LLC",0.0271,3775438,394778683,0.0174
6,2025-12-31,"Charles Schwab Investment Management, Inc.",0.021,2923272,305671943,-0.0672
7,2025-12-31,Morgan Stanley,0.018099999,2512478,262717268,0.16620001
8,2025-12-31,Wells Fargo & Company,0.018099999,2511158,262579242,-0.024400001
9,2025-12-31,NORGES BANK,0.0172,2386716,249566964,0.3679
