,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,137617832.0,139110499.0,139092221.0,138788979.0,138779664.0
Share Issued,137617832.0,139110499.0,139092221.0,138788979.0,138779664.0
Net Debt,4318572000.0,4327111000.0,4348806000.0,4169347000.0,3804354000.0
Total Debt,6535229000.0,6398442000.0,6421760000.0,6102282000.0,5742736000.0
Tangible Book Value,-621538000.0,-196618000.0,-269259000.0,-376182000.0,-358895000.0
Invested Capital,9218742000.0,9545101000.0,9509712000.0,9039727000.0,8621752000.0
Working Capital,777029000.0,1283856000.0,1260602000.0,1329188000.0,1327204000.0
Net Tangible Assets,-621538000.0,-196618000.0,-269259000.0,-376182000.0,-358895000.0
Capital Lease Obligations,1739478000.0,1639972000.0,1614961000.0,1512488000.0,1458391000.0
Common Stock Equity,4422991000.0,4786631000.0,4702913000.0,4449933000.0,4337407000.0
Total Capitalization,7921414000.0,8532405000.0,8447031000.0,8225791000.0,8080047000.0
Total Equity Gross Minority Interest,4440363000.0,4805127000.0,4718918000.0,4464563000.0,4351851000.0
Minority Interest,17372000.0,18496000.0,16005000.0,14630000.0,14444000.0
Stockholders Equity,4422991000.0,4786631000.0,4702913000.0,4449933000.0,4337407000.0
Gains Losses Not Affecting Retained Earnings,-511766000.0,-1079342000.0,-1068219000.0,-1208730000.0,-1261743000.0
Other Equity Adjustments,-511766000.0,-1079342000.0,-1068219000.0,-1208730000.0,-1261743000.0
Retained Earnings,4568769000.0,5509794000.0,5426894000.0,5315279000.0,5263838000.0
Additional Paid In Capital,228370000.0,217068000.0,205146000.0,204595000.0,196532000.0
Capital Stock,137618000.0,139111000.0,139092000.0,138789000.0,138780000.0
Common Stock,137618000.0,139111000.0,139092000.0,138789000.0,138780000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,16355177000.0,15889741000.0,15712149000.0,15352642000.0,14930854000.0
