,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,4384185,458432315,0.0016
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,3508523,366868716,0.0221
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,3027385,316558519,-0.016
3,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.0161,2241010,234331216,1.0
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,1790110,187182856,-0.0088
5,2025-12-31,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Fund,0.0128,1775000,185602879,0.0
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,1770355,185117174,0.0016
7,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0123000005,1706028,178390821,-0.0146
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,1627950,170226595,-0.031600002
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,1280196,133863697,0.027
