,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,662000000.0,419000000.0,634000000.0,743000000.0,
Repurchase Of Capital Stock,-1969000000.0,-1571000000.0,-1070000000.0,-1068000000.0,
Repayment Of Debt,-10529000000.0,-9861000000.0,-8574000000.0,-8241000000.0,
Issuance Of Debt,11182000000.0,11609000000.0,8576000000.0,9885000000.0,
Capital Expenditure,-4528000000.0,-4127000000.0,-4070000000.0,-3690000000.0,
Interest Paid Supplemental Data,703000000.0,674000000.0,614000000.0,406000000.0,
Income Tax Paid Supplemental Data,602000000.0,994000000.0,493000000.0,326000000.0,
End Cash Position,459000000.0,457000000.0,363000000.0,106000000.0,
Beginning Cash Position,457000000.0,363000000.0,106000000.0,144000000.0,
Effect Of Exchange Rate Changes,22000000.0,-30000000.0,3000000.0,-7000000.0,
Changes In Cash,-20000000.0,124000000.0,254000000.0,-31000000.0,
Financing Cash Flow,-1841000000.0,-274000000.0,-1474000000.0,552000000.0,
Cash Flow From Continuing Financing Activities,-1841000000.0,-274000000.0,-1474000000.0,552000000.0,
Net Other Financing Charges,-61000000.0,-17000000.0,,-24000000.0,-8000000.0
Proceeds From Stock Option Exercised,,,,0.0,0.0
Cash Dividends Paid,-464000000.0,-434000000.0,-406000000.0,0.0,
Common Stock Dividend Paid,-464000000.0,-434000000.0,-406000000.0,0.0,
Net Common Stock Issuance,-1969000000.0,-1571000000.0,-1070000000.0,-1068000000.0,
Common Stock Payments,-1969000000.0,-1571000000.0,-1070000000.0,-1068000000.0,
Net Issuance Payments Of Debt,653000000.0,1748000000.0,2000000.0,1644000000.0,
Net Long Term Debt Issuance,653000000.0,1748000000.0,2000000.0,1644000000.0,
Long Term Debt Payments,-10529000000.0,-9861000000.0,-8574000000.0,-8241000000.0,
Long Term Debt Issuance,11182000000.0,11609000000.0,8576000000.0,9885000000.0,
Investing Cash Flow,-3369000000.0,-4148000000.0,-2976000000.0,-5016000000.0,
Cash Flow From Continuing Investing Activities,-3369000000.0,-4148000000.0,-2976000000.0,-5016000000.0,
Net Other Investing Changes,50000000.0,51000000.0,38000000.0,32000000.0,
Net Investment Purchase And Sale,-3000000.0,-5000000.0,-4000000.0,-7000000.0,
Purchase Of Investment,-3000000.0,-5000000.0,-4000000.0,-7000000.0,
Net Business Purchase And Sale,-357000000.0,-1655000000.0,-574000000.0,-2340000000.0,
Purchase Of Business,-357000000.0,-1655000000.0,-574000000.0,-2340000000.0,
Net PPE Purchase And Sale,-3059000000.0,-2539000000.0,-2436000000.0,-2701000000.0,
Sale Of PPE,1469000000.0,1588000000.0,1634000000.0,989000000.0,
Purchase Of PPE,-4528000000.0,-4127000000.0,-4070000000.0,-3690000000.0,
Operating Cash Flow,5190000000.0,4546000000.0,4704000000.0,4433000000.0,
Cash Flow From Continuing Operating Activities,5190000000.0,4546000000.0,4704000000.0,4433000000.0,
Change In Working Capital,-279000000.0,-266000000.0,173000000.0,24000000.0,
Change In Payables And Accrued Expense,14000000.0,-234000000.0,40000000.0,542000000.0,
Change In Accrued Expense,36000000.0,-31000000.0,85000000.0,238000000.0,
Change In Payable,-22000000.0,-203000000.0,-45000000.0,304000000.0,
Change In Account Payable,-22000000.0,-203000000.0,-45000000.0,304000000.0,
Change In Prepaid Assets,-135000000.0,-27000000.0,281000000.0,-164000000.0,
Change In Inventory,-38000000.0,15000000.0,19000000.0,-25000000.0,
Change In Receivables,-120000000.0,-20000000.0,-167000000.0,-329000000.0,
Changes In Account Receivables,-120000000.0,-20000000.0,-167000000.0,-329000000.0,
Other Non Cash Items,-34000000.0,-33000000.0,4000000.0,-19000000.0,
Stock Based Compensation,134000000.0,112000000.0,94000000.0,127000000.0,
Deferred Tax,405000000.0,-19000000.0,35000000.0,537000000.0,
Deferred Income Tax,405000000.0,-19000000.0,35000000.0,537000000.0,
Depreciation Amortization Depletion,3108000000.0,2903000000.0,2781000000.0,2217000000.0,
Depreciation And Amortization,3108000000.0,2903000000.0,2781000000.0,2217000000.0,
Operating Gains Losses,-638000000.0,-726000000.0,-807000000.0,-558000000.0,
Gain Loss On Investment Securities,,,,17000000.0,30000000.0
Gain Loss On Sale Of PPE,-653000000.0,-727000000.0,-807000000.0,-575000000.0,
Net Income From Continuing Operations,2494000000.0,2575000000.0,2424000000.0,2105000000.0,
