Date,Dividends,Stock Splits
1984-01-04 00:00:00-05:00,0.0,1.5
1985-09-17 00:00:00-04:00,0.0,1.5
1986-11-03 00:00:00-05:00,0.0,1.5
1993-08-06 00:00:00-04:00,0.042963,0.0
1993-10-29 00:00:00-04:00,0.0,1.5
1995-05-25 00:00:00-04:00,0.0,1.5
1996-01-25 00:00:00-05:00,0.004,0.0
1996-06-06 00:00:00-04:00,0.0,1.5
2001-08-09 00:00:00-04:00,0.82,0.0
2001-11-16 00:00:00-05:00,2.52,0.0
2012-03-13 00:00:00-04:00,0.13,0.0
2012-06-13 00:00:00-04:00,0.13,0.0
2012-09-13 00:00:00-04:00,0.13,0.0
2012-12-13 00:00:00-05:00,0.15,0.0
2013-03-13 00:00:00-04:00,0.15,0.0
2013-06-13 00:00:00-04:00,0.15,0.0
2013-09-12 00:00:00-04:00,0.15,0.0
2013-12-12 00:00:00-05:00,0.15,0.0
2014-03-13 00:00:00-04:00,0.15,0.0
2014-06-12 00:00:00-04:00,0.15,0.0
2014-09-11 00:00:00-04:00,0.15,0.0
2014-12-11 00:00:00-05:00,0.15,0.0
2015-03-12 00:00:00-04:00,0.15,0.0
2015-06-11 00:00:00-04:00,0.15,0.0
2015-09-11 00:00:00-04:00,0.15,0.0
2015-12-11 00:00:00-05:00,0.15,0.0
2016-03-11 00:00:00-05:00,0.15,0.0
2016-06-13 00:00:00-04:00,0.15,0.0
2016-09-13 00:00:00-04:00,0.15,0.0
2016-12-13 00:00:00-05:00,0.15,0.0
2017-03-13 00:00:00-04:00,0.15,0.0
2017-06-13 00:00:00-04:00,0.15,0.0
2017-09-14 00:00:00-04:00,0.15,0.0
2017-12-14 00:00:00-05:00,0.15,0.0
2018-03-14 00:00:00-04:00,0.17,0.0
2018-06-14 00:00:00-04:00,0.17,0.0
2018-09-14 00:00:00-04:00,0.17,0.0
2018-12-14 00:00:00-05:00,0.17,0.0
2019-03-14 00:00:00-04:00,0.19,0.0
2019-06-13 00:00:00-04:00,0.19,0.0
2019-09-16 00:00:00-04:00,0.19,0.0
2019-12-16 00:00:00-05:00,0.19,0.0
2020-03-13 00:00:00-04:00,0.22,0.0
2020-06-12 00:00:00-04:00,0.22,0.0
2020-09-14 00:00:00-04:00,0.22,0.0
2020-12-14 00:00:00-05:00,0.22,0.0
2021-03-15 00:00:00-04:00,0.26,0.0
2021-06-14 00:00:00-04:00,0.26,0.0
2021-09-14 00:00:00-04:00,0.26,0.0
2021-12-14 00:00:00-05:00,0.26,0.0
2022-03-15 00:00:00-04:00,0.3,0.0
2022-06-14 00:00:00-04:00,0.3,0.0
2022-09-14 00:00:00-04:00,0.3,0.0
2022-12-14 00:00:00-05:00,0.3,0.0
2023-03-14 00:00:00-04:00,0.35,0.0
2023-06-14 00:00:00-04:00,0.35,0.0
2023-09-14 00:00:00-04:00,0.35,0.0
2023-12-14 00:00:00-05:00,0.35,0.0
2024-03-14 00:00:00-04:00,0.39,0.0
2024-06-14 00:00:00-04:00,0.39,0.0
2024-09-13 00:00:00-04:00,0.39,0.0
2024-12-13 00:00:00-05:00,0.39,0.0
2025-03-14 00:00:00-04:00,0.43,0.0
2025-06-13 00:00:00-04:00,0.43,0.0
2025-09-15 00:00:00-04:00,0.43,0.0
2025-12-15 00:00:00-05:00,0.43,0.0
2026-03-13 00:00:00-04:00,0.47,0.0
