period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3485575590,3405372900,3543000000,16,3423000000,0.0183
+1q,3675826340,3594809720,3789105170,14,3574000000,0.028499998
0y,14570528790,14314438690,15159024110,20,14092000000,0.034
+1y,15231435760,14977106080,15554000000,21,14570528790,0.0454
