,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,58519644,2408961198,-0.0023
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,46954110,1932865981,0.0209
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0218,40565624,1669883949,-0.0291
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,23962500,986416334,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,23698023,975529138,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,21884114,900859572,-0.0221
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,17136673,705431159,0.0235
7,2025-12-31,LAZARD FUNDS INC-Lazard Global Listed Infrastructure Portfolio,0.0063,11676183,480650083,-0.19569999
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,0.0058,10807095,444874075,0.0616
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,10685095,439851945,-0.016900001
