,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Blackrock Inc.,0.175,24624344,2201416391,0.0088
1,2025-12-31,Vanguard Group Inc,0.120699994,16976679,1517715128,0.0274
2,2025-12-31,State Street Corporation,0.0437,6149472,549762806,0.006
3,2025-12-31,"AQR Capital Management, LLC",0.031,4357147,389528948,0.4732
4,2025-12-31,"Geode Capital Management, LLC",0.025999999,3661020,327295193,0.0346
5,2025-12-31,Bank of America Corporation,0.025999999,3662209,327401490,0.008
6,2025-12-31,Capital Research Global Investors,0.0229,3225875,288393229,0.053000003
7,2025-12-31,Invesco Ltd.,0.0178,2503274,223792699,-0.0011
8,2025-12-31,Dimensional Fund Advisors LP,0.0167,2356058,210631588,-0.0112
9,2025-12-31,"FMR, LLC",0.0163,2296168,205277422,0.015
