period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,911007180,860300000,941300000,11,887100000,0.0269
+1q,1080980550,1031440000,1129000000,11,980800000,0.1021
0y,4905916350,4773100400,5022000000,14,4701300000,0.0435
+1y,5229073400,5040000000,5492701840,13,4905916350,0.0659
