,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,-214599000.0,-6775000.0,-2730000.0,
Tax Rate For Calcs,0.250277,0.234,0.21,0.271,0.21,
Normalized EBITDA,354500000.0,394200000.0,286100000.0,244800000.0,61900000.0,
Total Unusual Items,0.0,0.0,-1021900000.0,-25000000.0,-13000000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-1021900000.0,-25000000.0,-13000000.0,
Net Income From Continuing Operation Net Minority Interest,201600000.0,233200000.0,-855800000.0,98600000.0,-34300000.0,
Reconciled Depreciation,43200000.0,48200000.0,38300000.0,41600000.0,62600000.0,
Reconciled Cost Of Revenue,536600000.0,497600000.0,288700000.0,236900000.0,393200000.0,
EBITDA,354500000.0,394200000.0,-735800000.0,219800000.0,48900000.0,
EBIT,311300000.0,346000000.0,-774100000.0,178200000.0,-13700000.0,
Net Interest Income,-32400000.0,-34500000.0,-35200000.0,-32700000.0,-32200000.0,
Interest Expense,40400000.0,40800000.0,40600000.0,41600000.0,43500000.0,
Interest Income,8000000.0,6300000.0,5400000.0,8900000.0,11300000.0,
Normalized Income,201600000.0,233200000.0,-48499000.0,116825000.0,-24030000.0,
Net Income From Continuing And Discontinued Operation,201600000.0,233200000.0,-855800000.0,98600000.0,-34300000.0,
Total Expenses,1148400000.0,1046400000.0,757100000.0,691400000.0,1028800000.0,
Total Operating Income As Reported,297500000.0,341100000.0,-798200000.0,170700000.0,59800000.0,
Diluted Average Shares,142600000.0,142200000.0,140300000.0,141000000.0,139600000.0,
Basic Average Shares,140500000.0,140400000.0,140300000.0,139800000.0,139600000.0,
Diluted EPS,1.41,1.64,-6.1,0.7,-0.25,
Basic EPS,1.44,1.66,-6.1,0.71,-0.25,
Diluted NI Availto Com Stockholders,201600000.0,233200000.0,-855800000.0,98600000.0,-34300000.0,
Net Income Common Stockholders,201600000.0,233200000.0,-855800000.0,98600000.0,-34300000.0,
Net Income,201600000.0,233200000.0,-855800000.0,98600000.0,-34300000.0,
Minority Interests,-1500000.0,-700000.0,-1100000.0,-900000.0,-7800000.0,
Net Income Including Noncontrolling Interests,203100000.0,233900000.0,-854700000.0,99500000.0,-26500000.0,
Net Income Continuous Operations,203100000.0,233900000.0,-854700000.0,99500000.0,-26500000.0,
Tax Provision,67800000.0,71300000.0,40000000.0,37100000.0,-30700000.0,
Pretax Income,270900000.0,305200000.0,-814700000.0,136600000.0,-57200000.0,
Other Income Expense,5800000.0,-1400000.0,-1003200000.0,-26400000.0,-97800000.0,
Other Non Operating Income Expenses,5800000.0,-1400000.0,18700000.0,-1400000.0,-84800000.0,
Special Income Charges,0.0,0.0,-1021900000.0,-25000000.0,-13000000.0,
Gain On Sale Of Business,0.0,0.0,0.0,-25000000.0,-13000000.0,
Impairment Of Capital Assets,0.0,0.0,1021900000.0,,0.0,0.0
Net Non Operating Interest Income Expense,-32400000.0,-34500000.0,-35200000.0,-32700000.0,-32200000.0,
Interest Expense Non Operating,40400000.0,40800000.0,40600000.0,41600000.0,43500000.0,
Interest Income Non Operating,8000000.0,6300000.0,5400000.0,8900000.0,11300000.0,
Operating Income,297500000.0,341100000.0,223700000.0,195700000.0,72800000.0,
Operating Expense,583200000.0,517800000.0,447300000.0,429900000.0,590100000.0,
Other Operating Expenses,14800000.0,7400000.0,6200000.0,7400000.0,24800000.0,
Depreciation Amortization Depletion Income Statement,14600000.0,17200000.0,17200000.0,17000000.0,17100000.0,
Depreciation And Amortization In Income Statement,14600000.0,17200000.0,17200000.0,17000000.0,17100000.0,
Amortization,14600000.0,17200000.0,17200000.0,17000000.0,17100000.0,
Amortization Of Intangibles Income Statement,14600000.0,17200000.0,17200000.0,17000000.0,17100000.0,
Research And Development,130000000.0,97600000.0,77500000.0,80500000.0,81900000.0,
Selling General And Administration,423800000.0,395600000.0,346400000.0,325000000.0,466300000.0,
Selling And Marketing Expense,89600000.0,108300000.0,346400000.0,55400000.0,105700000.0,
General And Administrative Expense,334200000.0,287300000.0,,269600000.0,360600000.0,299300000.0
Other Gand A,334200000.0,287300000.0,,269600000.0,360600000.0,299300000.0
Gross Profit,880700000.0,858900000.0,671000000.0,625600000.0,662900000.0,
Cost Of Revenue,565200000.0,528600000.0,309800000.0,261500000.0,438700000.0,
Total Revenue,1445900000.0,1387500000.0,980800000.0,887100000.0,1101600000.0,
Operating Revenue,1445900000.0,1387500000.0,980800000.0,887100000.0,1101600000.0,
