,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,5516735,485307184,-0.014199999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0255,4441834,390748142,0.010299999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.023,3999084,351799424,-0.053200003
3,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.019299999,3354400,295086572,-0.1309
4,2026-01-31,John Hancock Funds III-Disciplined Value Mid Cap Fund,0.0182,3169898,278855930,-0.13430001
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0148,2578403,226822115,-0.0462
6,2026-02-28,Fidelity Rutland Square TRT II-Strategic Advisers Fidelity U.S. Total ,0.0146,2549980,224321743,-0.013300001
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,2268303,199542617,-0.0092
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,2242678,197288386,0.0017
9,2026-01-31,iShares Trust-iShares U.S. Aerospace & Defense ETF,0.0128,2232468,196390212,0.0654
