,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.118,20542748,1807145566,-0.0164
1,2025-12-31,Blackrock Inc.,0.090900004,15821385,1391807257,0.0217
2,2025-12-31,State Street Corporation,0.0544,9464324,832576593,0.026500002
3,2025-12-31,"FMR, LLC",0.0499,8682271,763779390,0.5107
4,2025-12-31,Invesco Ltd.,0.0462,8041942,707449647,-0.0277
5,2025-12-31,Boston Partners,0.0416,7235722,636526473,-0.003
6,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.040900003,7128233,627070665,-0.1318
7,2025-12-31,"AQR Capital Management, LLC",0.0308,5357182,471271307,0.511
8,2025-12-31,"Geode Capital Management, LLC",0.026199998,4562063,401324687,-0.005
9,2025-12-31,LSV Asset Management,0.0232,4034842,354945055,-0.0174
