period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3505696360,3395000000,3743000000,13,3306000000,0.060399998
+1q,3828583410,3623706000,3950000000,13,3716000000,0.030299999
0y,15512252150,15396971950,15614000000,17,14799000000,0.0482
+1y,16228252320,15932000000,16841000000,16,15512252150,0.0462
