,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Capital Research Global Investors,0.132,110220971,4185090403,0.21079999
1,2025-12-31,Vanguard Group Inc,0.12100001,101025255,3835929055,-0.034
2,2025-12-31,Blackrock Inc.,0.0943,78715172,2988815176,-0.0394
3,2025-12-31,State Street Corporation,0.060900003,50825761,1929854207,0.0173
4,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0372,31097164,1180759355,0.0145000005
5,2025-12-31,"Geode Capital Management, LLC",0.026700001,22288010,846275766,-0.0066000004
6,2025-12-31,Morgan Stanley,0.0189,15806168,600160218,0.1402
7,2025-12-31,Capital World Investors,0.0156,12987123,493121076,-0.0548
8,2025-12-31,Invesco Ltd.,0.0124,10362619,393468656,-0.1116
9,2025-12-31,"Barrow, Hanley Mewhinney & Strauss, LLC",0.012200001,10156923,385658378,-0.0644
