period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5317535010,5283000000,5339571080,18,5417000000,-0.0184
+1q,5361658300,5198000000,5441466320,18,5510000000,-0.0269
0y,21676864740,21511000000,21942000000,23,22184000000,-0.0229
+1y,22562655000,21442000000,23785781910,23,21676864740,0.040900003
