,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,GROWTH FUND OF AMERICA,0.045100003,37673468,1430461625,0.0
1,2025-12-31,INVESTMENT CO OF AMERICA,0.0368,30705799,1165899225,0.0
2,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0292,24378083,925635841,-0.002
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028499998,23794329,903470701,-0.013300001
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,21216275,805581987,0.0087
5,2025-11-30,Capital Group Dividend Value ETF,0.0232,19417036,737264880,0.18100001
6,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.022,18406476,698893916,0.0615
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0197,16486230,625982173,-0.0286
8,2026-01-31,AMERICAN MUTUAL FUND,0.014199999,11850819,449975611,0.3664
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,10830286,411225972,-0.0094
