,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,828000000.0,227000000.0,542000000.0,75000000.0,1030000000.0
Repurchase Of Capital Stock,-250000000.0,-250000000.0,-257000000.0,-250000000.0,-309000000.0
Repayment Of Debt,,,,,-100000000.0
Capital Expenditure,-337000000.0,-261000000.0,-354000000.0,-302000000.0,-426000000.0
Interest Paid Supplemental Data,102000000.0,116000000.0,98000000.0,116000000.0,105000000.0
Income Tax Paid Supplemental Data,121000000.0,136000000.0,217000000.0,165000000.0,169000000.0
End Cash Position,2206000000.0,2026000000.0,2038000000.0,1804000000.0,2618000000.0
Beginning Cash Position,2026000000.0,2038000000.0,1804000000.0,2618000000.0,2178000000.0
Effect Of Exchange Rate Changes,-15000000.0,-9000000.0,-1000000.0,-1000000.0,-27000000.0
Changes In Cash,195000000.0,-3000000.0,235000000.0,-813000000.0,467000000.0
Financing Cash Flow,-771000000.0,-405000000.0,-405000000.0,-406000000.0,-545000000.0
Cash Flow From Continuing Financing Activities,-771000000.0,-405000000.0,-405000000.0,-406000000.0,-545000000.0
Net Other Financing Charges,-87000000.0,-11000000.0,-3000000.0,-9000000.0,-93000000.0
Cash Dividends Paid,-143000000.0,-144000000.0,-145000000.0,-147000000.0,-148000000.0
Common Stock Dividend Paid,-143000000.0,-144000000.0,-145000000.0,-147000000.0,-148000000.0
Net Common Stock Issuance,-152000000.0,-250000000.0,-257000000.0,-250000000.0,-204000000.0
Common Stock Payments,-250000000.0,-250000000.0,-257000000.0,-250000000.0,-309000000.0
Net Issuance Payments Of Debt,,,,,-100000000.0
Net Long Term Debt Issuance,,,,,-100000000.0
Long Term Debt Payments,,,,,-100000000.0
Investing Cash Flow,-199000000.0,-86000000.0,-256000000.0,-784000000.0,-444000000.0
Cash Flow From Continuing Investing Activities,-199000000.0,-86000000.0,-256000000.0,-784000000.0,-444000000.0
Net Other Investing Changes,-21000000.0,-13000000.0,-21000000.0,-15000000.0,-51000000.0
Net Investment Purchase And Sale,262000000.0,375000000.0,125000000.0,-400000000.0,-41000000.0
Sale Of Investment,336000000.0,43000000.0,144000000.0,41000000.0,77000000.0
Purchase Of Investment,-74000000.0,332000000.0,-19000000.0,-441000000.0,-118000000.0
Net Business Purchase And Sale,-150000000.0,-236000000.0,-46000000.0,-116000000.0,
Purchase Of Business,-30000000.0,-356000000.0,-46000000.0,-116000000.0,
Net PPE Purchase And Sale,47000000.0,49000000.0,40000000.0,49000000.0,74000000.0
Sale Of PPE,47000000.0,49000000.0,40000000.0,49000000.0,74000000.0
Capital Expenditure Reported,-337000000.0,-261000000.0,-354000000.0,-302000000.0,-426000000.0
Operating Cash Flow,1165000000.0,488000000.0,896000000.0,377000000.0,1456000000.0
Cash Flow From Continuing Operating Activities,1165000000.0,488000000.0,896000000.0,377000000.0,1456000000.0
Change In Working Capital,307000000.0,-211000000.0,254000000.0,-154000000.0,542000000.0
Change In Payables And Accrued Expense,-12000000.0,-44000000.0,48000000.0,-64000000.0,207000000.0
Change In Payable,-12000000.0,-44000000.0,48000000.0,-64000000.0,207000000.0
Change In Account Payable,-12000000.0,-44000000.0,48000000.0,-64000000.0,207000000.0
Change In Inventory,118000000.0,-14000000.0,-20000000.0,-4000000.0,131000000.0
Change In Receivables,201000000.0,-153000000.0,226000000.0,-86000000.0,204000000.0
Other Non Cash Items,-127000000.0,2000000.0,-122000000.0,-305000000.0,-123000000.0
Asset Impairment Charge,83000000.0,392000000.0,0.0,356000000.0,0.0
Depreciation Amortization Depletion,290000000.0,285000000.0,284000000.0,277000000.0,275000000.0
Net Income From Continuing Operations,589000000.0,20000000.0,480000000.0,203000000.0,614000000.0
