,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Ordinary Shares Number,253363000.0,247872000.0,241865193.0,235777000.0,
Share Issued,253363000.0,247872000.0,241865193.0,235777000.0,
Total Debt,820077000.0,788901000.0,792874000.0,783618000.0,
Tangible Book Value,2928394000.0,2233575000.0,1551391000.0,946107000.0,
Invested Capital,5173861000.0,4023477000.0,3046444000.0,2204646000.0,
Working Capital,3234927000.0,2652295000.0,2060028000.0,1531195000.0,
Net Tangible Assets,2928394000.0,2233575000.0,1551391000.0,946107000.0,
Capital Lease Obligations,74606000.0,44918000.0,50380000.0,42613000.0,
Common Stock Equity,4428390000.0,3279494000.0,2303950000.0,1463641000.0,
Total Capitalization,5173861000.0,4023477000.0,3046444000.0,2204646000.0,
Total Equity Gross Minority Interest,4472605000.0,3318917000.0,2337089000.0,1487434000.0,
Minority Interest,44215000.0,39423000.0,33139000.0,23793000.0,
Stockholders Equity,4428390000.0,3279494000.0,2303950000.0,1463641000.0,
Gains Losses Not Affecting Retained Earnings,16756000.0,-9593000.0,-1663000.0,-1019000.0,
Other Equity Adjustments,16756000.0,-9593000.0,-1663000.0,-1019000.0,
Retained Earnings,-1283042000.0,-1120540000.0,-1058836000.0,-1148163000.0,
Additional Paid In Capital,5694549000.0,4409503000.0,3364328000.0,2612705000.0,
Capital Stock,127000.0,124000.0,121000.0,118000.0,
Common Stock,127000.0,124000.0,121000.0,118000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,6614079000.0,5382661000.0,4309431000.0,3539106000.0,
Total Non Current Liabilities Net Minority Interest,2429887000.0,1921611000.0,1612152000.0,1430034000.0,
Other Non Current Liabilities,295655000.0,150849000.0,50086000.0,31833000.0,
Non Current Deferred Liabilities,1332387000.0,995672000.0,783342000.0,627629000.0,
Non Current Deferred Revenue,1332387000.0,995672000.0,783342000.0,627629000.0,
Long Term Debt And Capital Lease Obligation,801845000.0,775090000.0,778724000.0,770572000.0,
Long Term Capital Lease Obligation,56374000.0,31107000.0,36230000.0,29567000.0,
Long Term Debt,745471000.0,743983000.0,742494000.0,741005000.0,
Current Liabilities,4184192000.0,3461050000.0,2697279000.0,2109072000.0,
Other Current Liabilities,68811000.0,72755000.0,23672000.0,16519000.0,
Current Deferred Liabilities,3421051000.0,2733005000.0,2270757000.0,1727484000.0,
Current Deferred Revenue,3421051000.0,2733005000.0,2270757000.0,1727484000.0,
Current Debt And Capital Lease Obligation,18232000.0,13811000.0,14150000.0,13046000.0,
Current Capital Lease Obligation,18232000.0,13811000.0,14150000.0,13046000.0,
Pensionand Other Post Retirement Benefit Plans Current,36193000.0,33214000.0,22315000.0,17475000.0,
Payables And Accrued Expenses,639905000.0,608265000.0,366385000.0,334548000.0,
Current Accrued Expenses,534586000.0,477378000.0,338205000.0,289176000.0,
Interest Payable,,,10375000.0,10375000.0,10375000.0
Payables,105319000.0,130887000.0,28180000.0,45372000.0,
Total Tax Payable,,,,,10695000.0
Income Tax Payable,,,,,5781000.0
Accounts Payable,105319000.0,130887000.0,28180000.0,45372000.0,
Total Assets,11086684000.0,8701578000.0,6646520000.0,5026540000.0,
Total Non Current Assets,3667565000.0,2588233000.0,1889213000.0,1386273000.0,
Other Non Current Assets,388888000.0,137459000.0,76094000.0,28965000.0,
Non Current Deferred Assets,655658000.0,500908000.0,335933000.0,260233000.0,
Investments And Advances,76832000.0,72544000.0,56244000.0,47270000.0,
Other Investments,76832000.0,72544000.0,56244000.0,47270000.0,
Investmentin Financial Assets,,,56244000.0,47270000.0,23632000.0
Available For Sale Securities,,,56244000.0,47270000.0,23632000.0
Goodwill And Other Intangible Assets,1499996000.0,1045919000.0,752559000.0,517534000.0,
Other Intangible Assets,136702000.0,133114000.0,114518000.0,86889000.0,
Goodwill,1363294000.0,912805000.0,638041000.0,430645000.0,
Net PPE,1046191000.0,831403000.0,668383000.0,532271000.0,
Accumulated Depreciation,-770672000.0,-521754000.0,-338266000.0,-216279000.0,
Gross PPE,1816863000.0,1353157000.0,1006649000.0,748550000.0,
Leases,54305000.0,42230000.0,39168000.0,24944000.0,
Construction In Progress,219509000.0,220088000.0,190832000.0,259013000.0,
Machinery Furniture Equipment,1473189000.0,1048076000.0,728438000.0,424657000.0,
Buildings And Improvements,69860000.0,42763000.0,48211000.0,39936000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,7419119000.0,6113345000.0,4757307000.0,3640267000.0,
Other Current Assets,379695000.0,314444000.0,183172000.0,121862000.0,
Current Deferred Assets,447455000.0,347042000.0,246370000.0,186855000.0,
Prepaid Assets,,,,,66569000.0
Receivables,1361844000.0,1128564000.0,853105000.0,626181000.0,
Accounts Receivable,1361844000.0,1128564000.0,853105000.0,626181000.0,
Allowance For Doubtful Accounts Receivable,-3000000.0,-2800000.0,-2200000.0,-2600000.0,
Gross Accounts Receivable,1364844000.0,1131364000.0,855305000.0,628781000.0,
Cash Cash Equivalents And Short Term Investments,5230125000.0,4323295000.0,3474660000.0,2705369000.0,
Other Short Term Investments,,0.0,99591000.0,250000000.0,0.0
Cash And Cash Equivalents,5230125000.0,4323295000.0,3375069000.0,2455369000.0,
Cash Equivalents,3100000000.0,4000000000.0,3100000000.0,1600000000.0,
Cash Financial,2130125000.0,323295000.0,275069000.0,855369000.0,
