address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,trailingPegRatio
300 Cadwell Drive,Springfield,MA,01104,United States,800 286 5000,https://www.eversource.com,Utilities - Regulated Electric,utilities-regulated-electric,Utilities - Regulated Electric,Utilities,utilities,Utilities,"Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates through Electric Distribution, Electric Transmission, Natural Gas Distribution, and Water Distribution segments. It is involved in the transmission and distribution of electricity; solar power facilities; and distribution of natural gas. The company also operates regulated water utilities that provides water services to residential, commercial, industrial, municipal and fire protection, and other customers in Connecticut, Massachusetts, and New Hampshire. The company was formerly known as Northeast Utilities and changed its name to Eversource Energy in April 2015. Eversource Energy was incorporated in 1927 and is headquartered in Springfield, Massachusetts.",10731,"[{'maxAge': 1, 'name': 'Mr. Joseph R. Nolan Jr.', 'age': 61, 'title': 'President, CEO & Chairman', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 4484256, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Chodak III', 'age': 61, 'title': 'Executive VP & COO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 1922239, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory B. Butler Esq., J.D.', 'age': 67, 'title': 'Executive VP & General Counsel', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 1459424, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jay S. Buth', 'age': 55, 'title': 'VP, Controller & Chief Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rima  Hyder', 'age': 49, 'title': 'Vice President of Investor Relations', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Duncan R. MacKay J.D.', 'title': 'Chief Compliance Officer & Deputy General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Penelope  McLean-Conner', 'age': 61, 'title': 'Executive Vice President of Customer Experience & Energy Strategy', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James A. Muntz', 'age': 67, 'title': 'President of Transmission', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 1045285, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steve  Sullivan', 'title': 'President of Connecticut Light & Power Company', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick J. McGrath', 'age': 52, 'title': 'Executive Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,6,10,3,9,1775001600,1767139200,http://www.nu.com/investors/default.asp,[],86400,2,69.44,69.36,69.23,69.79,69.44,69.36,69.23,69.79,3.15,4.53,1772668800,0.66010004,3.8,0.776,15.259869,13.611397,279083,279083,2728756,2599490,2599490,69.49,69.55,200,100,26153197568,26098700756,52.28,76.41,99.42,5.5,1.930518,71.1276,68.57055,3.01,0.043346774,USD,False,56349966336,0.124919996,374794432,375845345,7762183,6595114,1770940800,1773360000,0.0207,0.00177,0.87491,3.0,0.0272,375845345,43.145,1.6128172,1767139200,1798675200,1767139200,4.81,1692371968,4.56,5.11226,4.16,11.998,0.27999997,0.32693863,0.788,1772668800,EQUITY,69.585,87.0,57.0,73.15385,74.0,2.4375,buy,13,135351008,0.36,4696466944,30243997696,0.289,0.65,13547243520,184.946,36.53,0.031689998,0.10777,7264293888,761494400,4113572096,4.662,0.134,0.53622,0.34667,0.22137,USD,ES,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578938,NYQ,finmb_292525,America/New_York,EDT,-14400000,us_market,False,0.20880853,69.585,Eversource Energy (D/B/A),Eversource Energy,True,99153000000,0.14499664,69.23 - 69.79,NYSE,2728756,17.305,0.33100614,52.28 - 76.41,-6.8250046,-0.08932082,27.999996,1774915200,1770930000,1777579200,1777579200,1770991200,1770991200,True,4.56,5.11226,4.80061,14.495032,-1.5426025,-0.021687819,1.0144501,0.014794254,15,0,2.4 - Buy,REGULAR,False,1.0117
