period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4075433780,3976711000,4261000000,3,4118355000,-0.0104
+1q,3013646580,2748643730,3264000000,3,2838068000,0.0619
0y,13562693350,12305000000,15857300000,10,13547244000,0.0011
+1y,14046934690,12659000000,16601900000,10,13562693350,0.0357
