,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-10079800.0,-3698400.0,-5267500.0,-4884100.0,
Tax Rate For Calcs,0.202,0.184,0.175,0.169,
Normalized EBITDA,822700000.0,764000000.0,874400000.0,837300000.0,
Total Unusual Items,-49900000.0,-20100000.0,-30100000.0,-28900000.0,
Total Unusual Items Excluding Goodwill,-49900000.0,-20100000.0,-30100000.0,-28900000.0,
Net Income From Continuing Operation Net Minority Interest,493700000.0,492700000.0,593400000.0,585900000.0,
Reconciled Depreciation,171400000.0,155400000.0,137300000.0,120600000.0,
Reconciled Cost Of Revenue,1970100000.0,1894700000.0,1820600000.0,1750700000.0,
EBITDA,772800000.0,743900000.0,844300000.0,808400000.0,
EBIT,601400000.0,588500000.0,707000000.0,687800000.0,
Net Interest Income,17000000.0,16600000.0,19000000.0,-2800000.0,
Interest Expense,500000.0,3000000.0,9000000.0,7900000.0,
Interest Income,17500000.0,19600000.0,28000000.0,5100000.0,
Normalized Income,533520200.0,509101600.0,618232500.0,609915900.0,
Net Income From Continuing And Discontinued Operation,493700000.0,492700000.0,593400000.0,585900000.0,
Total Expenses,2438000000.0,2302300000.0,2242400000.0,2126100000.0,
Total Operating Income As Reported,584900000.0,569900000.0,676000000.0,734000000.0,
Diluted Average Shares,72700000.0,73700000.0,75300000.0,75800000.0,
Basic Average Shares,72300000.0,73000000.0,74300000.0,74400000.0,
Diluted EPS,6.79,6.69,7.88,7.73,
Basic EPS,6.83,6.75,7.98,7.87,
Diluted NI Availto Com Stockholders,493700000.0,492700000.0,593400000.0,585900000.0,
Net Income Common Stockholders,493700000.0,492700000.0,593400000.0,585900000.0,
Net Income,493700000.0,492700000.0,593400000.0,585900000.0,
Net Income Including Noncontrolling Interests,493700000.0,492700000.0,593400000.0,585900000.0,
Net Income Continuous Operations,493700000.0,492700000.0,593400000.0,585900000.0,
Earnings From Equity Interest Net Of Tax,14400000.0,14700000.0,17700000.0,20700000.0,
Tax Provision,121600000.0,107500000.0,122300000.0,114700000.0,
Pretax Income,600900000.0,585500000.0,698000000.0,679900000.0,
Other Income Expense,-52200000.0,-22000000.0,-28400000.0,-78100000.0,
Other Non Operating Income Expenses,-2300000.0,-1900000.0,1700000.0,-49200000.0,
Special Income Charges,-41500000.0,-9900000.0,-20700000.0,-33000000.0,
Gain On Sale Of Ppe,0.0,0.0,-11600000.0,0.0,
Write Off,4500000.0,300000.0,4300000.0,6200000.0,
Impairment Of Capital Assets,3700000.0,7000000.0,5300000.0,2700000.0,
Restructuring And Mergern Acquisition,33300000.0,2600000.0,-500000.0,26800000.0,
Gain On Sale Of Security,-8400000.0,-10200000.0,-9400000.0,4100000.0,
Net Non Operating Interest Income Expense,17000000.0,16600000.0,19000000.0,-2800000.0,
Interest Expense Non Operating,500000.0,3000000.0,9000000.0,7900000.0,
Interest Income Non Operating,17500000.0,19600000.0,28000000.0,5100000.0,
Operating Income,636100000.0,590900000.0,707400000.0,760800000.0,
Operating Expense,467900000.0,407600000.0,421800000.0,375400000.0,
Other Taxes,,,,,0.0
Research And Development,74300000.0,69100000.0,68400000.0,58500000.0,
Selling General And Administration,393600000.0,338500000.0,353400000.0,316900000.0,
Gross Profit,1104000000.0,998500000.0,1129200000.0,1136200000.0,
Cost Of Revenue,1970100000.0,1894700000.0,1820600000.0,1750700000.0,
Total Revenue,3074100000.0,2893200000.0,2949800000.0,2886900000.0,
Operating Revenue,3074100000.0,2893200000.0,2949800000.0,2886900000.0,
