period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,779774600,770000000,787600000,10,698000000,0.1172
+1q,819394990,809900000,827000000,10,766500000,0.069
0y,3249525690,3228500000,3273000000,14,3074100000,0.0571
+1y,3453332340,3364300000,3515000000,14,3249525690,0.0627
